"MTU (UTC)","Area","Actual Total Load (MW)","Day-ahead Total Load Forecast (MW)"
"24/02/2017 12:00 - 24/02/2017 13:00","BZN|RO","7622.00","7530.00"
"24/02/2017 13:00 - 24/02/2017 14:00","BZN|RO","7575.00","7450.00"
"24/02/2017 14:00 - 24/02/2017 15:00","BZN|RO","7651.00","7500.00"
"24/02/2017 15:00 - 24/02/2017 16:00","BZN|RO","7823.00","7700.00"
"24/02/2017 16:00 - 24/02/2017 17:00","BZN|RO","8352.00","8300.00"
"24/02/2017 17:00 - 24/02/2017 18:00","BZN|RO","8464.00","8550.00"
"24/02/2017 18:00 - 24/02/2017 19:00","BZN|RO","8256.00","8400.00"
"24/02/2017 19:00 - 24/02/2017 20:00","BZN|RO","7805.00","7950.00"
"24/02/2017 20:00 - 24/02/2017 21:00","BZN|RO","7195.00","7350.00"
"24/02/2017 21:00 - 24/02/2017 22:00","BZN|RO","6680.00","6800.00"
"24/02/2017 22:00 - 24/02/2017 23:00","BZN|RO","6374.00","6500.00"
"24/02/2017 23:00 - 25/02/2017 00:00","BZN|RO","6166.00","6270.00"
"25/02/2017 00:00 - 25/02/2017 01:00","BZN|RO","6071.00","6120.00"
"25/02/2017 01:00 - 25/02/2017 02:00","BZN|RO","6023.00","6050.00"
"25/02/2017 02:00 - 25/02/2017 03:00","BZN|RO","6077.00","6070.00"
"25/02/2017 03:00 - 25/02/2017 04:00","BZN|RO","6194.00","6200.00"
"25/02/2017 04:00 - 25/02/2017 05:00","BZN|RO","6331.00","6430.00"
"25/02/2017 05:00 - 25/02/2017 06:00","BZN|RO","6729.00","6770.00"
"25/02/2017 06:00 - 25/02/2017 07:00","BZN|RO","7224.00","7270.00"
"25/02/2017 07:00 - 25/02/2017 08:00","BZN|RO","7542.00","7540.00"
"25/02/2017 08:00 - 25/02/2017 09:00","BZN|RO","7687.00","7550.00"
"25/02/2017 09:00 - 25/02/2017 10:00","BZN|RO","7638.00","7500.00"
"25/02/2017 10:00 - 25/02/2017 11:00","BZN|RO","7479.00","7450.00"
"25/02/2017 11:00 - 25/02/2017 12:00","BZN|RO","7383.00","7400.00"
"25/02/2017 12:00 - 25/02/2017 13:00","BZN|RO","7180.00","7250.00"
"25/02/2017 13:00 - 25/02/2017 14:00","BZN|RO","7124.00","7200.00"
"25/02/2017 14:00 - 25/02/2017 15:00","BZN|RO","7233.00","7280.00"
"25/02/2017 15:00 - 25/02/2017 16:00","BZN|RO","7339.00","7470.00"
"25/02/2017 16:00 - 25/02/2017 17:00","BZN|RO","7859.00","7950.00"
"25/02/2017 17:00 - 25/02/2017 18:00","BZN|RO","8088.00","8150.00"
"25/02/2017 18:00 - 25/02/2017 19:00","BZN|RO","7951.00","8000.00"
"25/02/2017 19:00 - 25/02/2017 20:00","BZN|RO","7583.00","7630.00"
"25/02/2017 20:00 - 25/02/2017 21:00","BZN|RO","7057.00","7100.00"
"25/02/2017 21:00 - 25/02/2017 22:00","BZN|RO","6537.00","6600.00"
"25/02/2017 22:00 - 25/02/2017 23:00","BZN|RO","6231.00","6230.00"
"25/02/2017 23:00 - 26/02/2017 00:00","BZN|RO","5999.00","5980.00"
"26/02/2017 00:00 - 26/02/2017 01:00","BZN|RO","5866.00","5870.00"
"26/02/2017 01:00 - 26/02/2017 02:00","BZN|RO","5816.00","5820.00"
"26/02/2017 02:00 - 26/02/2017 03:00","BZN|RO","5847.00","5850.00"
"26/02/2017 03:00 - 26/02/2017 04:00","BZN|RO","5922.00","5930.00"
"26/02/2017 04:00 - 26/02/2017 05:00","BZN|RO","5979.00","6070.00"
"26/02/2017 05:00 - 26/02/2017 06:00","BZN|RO","6110.00","6230.00"
"26/02/2017 06:00 - 26/02/2017 07:00","BZN|RO","6367.00","6470.00"
"26/02/2017 07:00 - 26/02/2017 08:00","BZN|RO","6483.00","6600.00"
"26/02/2017 08:00 - 26/02/2017 09:00","BZN|RO","6452.00","6580.00"
"26/02/2017 09:00 - 26/02/2017 10:00","BZN|RO","6378.00","6520.00"
"26/02/2017 10:00 - 26/02/2017 11:00","BZN|RO","6244.00","6450.00"
"26/02/2017 11:00 - 26/02/2017 12:00","BZN|RO","6162.00","6370.00"
"26/02/2017 12:00 - 26/02/2017 13:00","BZN|RO","6023.00","6250.00"
"26/02/2017 13:00 - 26/02/2017 14:00","BZN|RO","6035.00","6230.00"
"26/02/2017 14:00 - 26/02/2017 15:00","BZN|RO","6152.00","6350.00"
"26/02/2017 15:00 - 26/02/2017 16:00","BZN|RO","6431.00","6650.00"
"26/02/2017 16:00 - 26/02/2017 17:00","BZN|RO","7185.00","7320.00"
"26/02/2017 17:00 - 26/02/2017 18:00","BZN|RO","7576.00","7600.00"
"26/02/2017 18:00 - 26/02/2017 19:00","BZN|RO","7483.00","7500.00"
"26/02/2017 19:00 - 26/02/2017 20:00","BZN|RO","7150.00","7200.00"
"26/02/2017 20:00 - 26/02/2017 21:00","BZN|RO","6650.00","6680.00"
"26/02/2017 21:00 - 26/02/2017 22:00","BZN|RO","6199.00","6250.00"
"26/02/2017 22:00 - 26/02/2017 23:00","BZN|RO","5910.00","5880.00"
"26/02/2017 23:00 - 27/02/2017 00:00","BZN|RO","5787.00","5730.00"
"27/02/2017 00:00 - 27/02/2017 01:00","BZN|RO","5702.00","5650.00"
"27/02/2017 01:00 - 27/02/2017 02:00","BZN|RO","5694.00","5630.00"
"27/02/2017 02:00 - 27/02/2017 03:00","BZN|RO","5781.00","5700.00"
"27/02/2017 03:00 - 27/02/2017 04:00","BZN|RO","6104.00","5950.00"
"27/02/2017 04:00 - 27/02/2017 05:00","BZN|RO","6750.00","6580.00"
"27/02/2017 05:00 - 27/02/2017 06:00","BZN|RO","7586.00","7430.00"
"27/02/2017 06:00 - 27/02/2017 07:00","BZN|RO","8005.00","8000.00"
"27/02/2017 07:00 - 27/02/2017 08:00","BZN|RO","8051.00","8150.00"
"27/02/2017 08:00 - 27/02/2017 09:00","BZN|RO","7918.00","8070.00"
"27/02/2017 09:00 - 27/02/2017 10:00","BZN|RO","7679.00","7950.00"
"27/02/2017 10:00 - 27/02/2017 11:00","BZN|RO","7586.00","7800.00"
"27/02/2017 11:00 - 27/02/2017 12:00","BZN|RO","7598.00","7770.00"
"27/02/2017 12:00 - 27/02/2017 13:00","BZN|RO","7439.00","7650.00"
"27/02/2017 13:00 - 27/02/2017 14:00","BZN|RO","7276.00","7530.00"
"27/02/2017 14:00 - 27/02/2017 15:00","BZN|RO","7297.00","7530.00"
"27/02/2017 15:00 - 27/02/2017 16:00","BZN|RO","7504.00","7750.00"
"27/02/2017 16:00 - 27/02/2017 17:00","BZN|RO","8181.00","8250.00"
"27/02/2017 17:00 - 27/02/2017 18:00","BZN|RO","8501.00","8480.00"
"27/02/2017 18:00 - 27/02/2017 19:00","BZN|RO","8365.00","8320.00"
"27/02/2017 19:00 - 27/02/2017 20:00","BZN|RO","7915.00","7900.00"
"27/02/2017 20:00 - 27/02/2017 21:00","BZN|RO","7261.00","7280.00"
"27/02/2017 21:00 - 27/02/2017 22:00","BZN|RO","6743.00","6770.00"
"27/02/2017 22:00 - 27/02/2017 23:00","BZN|RO","6402.00","6400.00"
"27/02/2017 23:00 - 28/02/2017 00:00","BZN|RO","6241.00","6220.00"
"28/02/2017 00:00 - 28/02/2017 01:00","BZN|RO","6146.00","6120.00"
"28/02/2017 01:00 - 28/02/2017 02:00","BZN|RO","6086.00","6080.00"
"28/02/2017 02:00 - 28/02/2017 03:00","BZN|RO","6153.00","6160.00"
"28/02/2017 03:00 - 28/02/2017 04:00","BZN|RO","6370.00","6400.00"
"28/02/2017 04:00 - 28/02/2017 05:00","BZN|RO","6934.00","6950.00"
"28/02/2017 05:00 - 28/02/2017 06:00","BZN|RO","7628.00","7580.00"
"28/02/2017 06:00 - 28/02/2017 07:00","BZN|RO","7973.00","7880.00"
"28/02/2017 07:00 - 28/02/2017 08:00","BZN|RO","7994.00","7920.00"
"28/02/2017 08:00 - 28/02/2017 09:00","BZN|RO","7847.00","7780.00"
"28/02/2017 09:00 - 28/02/2017 10:00","BZN|RO","7597.00","7570.00"
"28/02/2017 10:00 - 28/02/2017 11:00","BZN|RO","7434.00","7430.00"
"28/02/2017 11:00 - 28/02/2017 12:00","BZN|RO","7430.00","7430.00"
"28/02/2017 12:00 - 28/02/2017 13:00","BZN|RO","7294.00","7280.00"
"28/02/2017 13:00 - 28/02/2017 14:00","BZN|RO","7232.00","7180.00"
"28/02/2017 14:00 - 28/02/2017 15:00","BZN|RO","7208.00","7200.00"
"28/02/2017 15:00 - 28/02/2017 16:00","BZN|RO","7357.00","7430.00"
"28/02/2017 16:00 - 28/02/2017 17:00","BZN|RO","8063.00","8050.00"
"28/02/2017 17:00 - 28/02/2017 18:00","BZN|RO","8436.00","8380.00"
"28/02/2017 18:00 - 28/02/2017 19:00","BZN|RO","8270.00","8220.00"
"28/02/2017 19:00 - 28/02/2017 20:00","BZN|RO","7856.00","7800.00"
"28/02/2017 20:00 - 28/02/2017 21:00","BZN|RO","7215.00","7170.00"
"28/02/2017 21:00 - 28/02/2017 22:00","BZN|RO","6674.00","6660.00"
"28/02/2017 22:00 - 28/02/2017 23:00","BZN|RO","6308.00","6300.00"
"28/02/2017 23:00 - 01/03/2017 00:00","BZN|RO","6150.00","6120.00"
"01/03/2017 00:00 - 01/03/2017 01:00","BZN|RO","6044.00","6020.00"
"01/03/2017 01:00 - 01/03/2017 02:00","BZN|RO","6011.00","5950.00"
"01/03/2017 02:00 - 01/03/2017 03:00","BZN|RO","6090.00","6040.00"
"01/03/2017 03:00 - 01/03/2017 04:00","BZN|RO","6269.00","6250.00"
"01/03/2017 04:00 - 01/03/2017 05:00","BZN|RO","6829.00","6820.00"
"01/03/2017 05:00 - 01/03/2017 06:00","BZN|RO","7428.00","7500.00"
"01/03/2017 06:00 - 01/03/2017 07:00","BZN|RO","7730.00","7850.00"
"01/03/2017 07:00 - 01/03/2017 08:00","BZN|RO","7738.00","7870.00"
"01/03/2017 08:00 - 01/03/2017 09:00","BZN|RO","7628.00","7730.00"
"01/03/2017 09:00 - 01/03/2017 10:00","BZN|RO","7456.00","7520.00"
"01/03/2017 10:00 - 01/03/2017 11:00","BZN|RO","7336.00","7360.00"
"01/03/2017 11:00 - 01/03/2017 12:00","BZN|RO","7351.00","7360.00"
"01/03/2017 12:00 - 01/03/2017 13:00","BZN|RO","7274.00","7220.00"
"01/03/2017 13:00 - 01/03/2017 14:00","BZN|RO","7233.00","7130.00"
"01/03/2017 14:00 - 01/03/2017 15:00","BZN|RO","7290.00","7140.00"
"01/03/2017 15:00 - 01/03/2017 16:00","BZN|RO","7476.00","7330.00"
"01/03/2017 16:00 - 01/03/2017 17:00","BZN|RO","8018.00","7980.00"
"01/03/2017 17:00 - 01/03/2017 18:00","BZN|RO","8301.00","8350.00"
"01/03/2017 18:00 - 01/03/2017 19:00","BZN|RO","8163.00","8220.00"
"01/03/2017 19:00 - 01/03/2017 20:00","BZN|RO","7718.00","7800.00"
"01/03/2017 20:00 - 01/03/2017 21:00","BZN|RO","7088.00","7140.00"
"01/03/2017 21:00 - 01/03/2017 22:00","BZN|RO","6615.00","6600.00"
"01/03/2017 22:00 - 01/03/2017 23:00","BZN|RO","6268.00","6330.00"
"01/03/2017 23:00 - 02/03/2017 00:00","BZN|RO","6062.00","6170.00"
"02/03/2017 00:00 - 02/03/2017 01:00","BZN|RO","5978.00","6070.00"
"02/03/2017 01:00 - 02/03/2017 02:00","BZN|RO","5992.00","6040.00"
"02/03/2017 02:00 - 02/03/2017 03:00","BZN|RO","5973.00","6120.00"
"02/03/2017 03:00 - 02/03/2017 04:00","BZN|RO","6168.00","6350.00"
"02/03/2017 04:00 - 02/03/2017 05:00","BZN|RO","6692.00","6920.00"
"02/03/2017 05:00 - 02/03/2017 06:00","BZN|RO","7456.00","7550.00"
"02/03/2017 06:00 - 02/03/2017 07:00","BZN|RO","7803.00","7870.00"
"02/03/2017 07:00 - 02/03/2017 08:00","BZN|RO","7967.00","7900.00"
"02/03/2017 08:00 - 02/03/2017 09:00","BZN|RO","7921.00","7800.00"
"02/03/2017 09:00 - 02/03/2017 10:00","BZN|RO","7751.00","7600.00"
"02/03/2017 10:00 - 02/03/2017 11:00","BZN|RO","7626.00","7450.00"
"02/03/2017 11:00 - 02/03/2017 12:00","BZN|RO","7575.00","7450.00"
"02/03/2017 12:00 - 02/03/2017 13:00","BZN|RO","7440.00","7330.00"
"02/03/2017 13:00 - 02/03/2017 14:00","BZN|RO","7291.00","7230.00"
"02/03/2017 14:00 - 02/03/2017 15:00","BZN|RO","7233.00","7230.00"
"02/03/2017 15:00 - 02/03/2017 16:00","BZN|RO","7420.00","7420.00"
"02/03/2017 16:00 - 02/03/2017 17:00","BZN|RO","8050.00","8020.00"
"02/03/2017 17:00 - 02/03/2017 18:00","BZN|RO","8375.00","8400.00"
"02/03/2017 18:00 - 02/03/2017 19:00","BZN|RO","8263.00","8250.00"
"02/03/2017 19:00 - 02/03/2017 20:00","BZN|RO","7795.00","7850.00"
"02/03/2017 20:00 - 02/03/2017 21:00","BZN|RO","7090.00","7170.00"
"02/03/2017 21:00 - 02/03/2017 22:00","BZN|RO","6612.00","6640.00"
"02/03/2017 22:00 - 02/03/2017 23:00","BZN|RO","6234.00","6300.00"
"02/03/2017 23:00 - 03/03/2017 00:00","BZN|RO","6065.00","6080.00"
"03/03/2017 00:00 - 03/03/2017 01:00","BZN|RO","5994.00","5970.00"
"03/03/2017 01:00 - 03/03/2017 02:00","BZN|RO","5981.00","5950.00"
"03/03/2017 02:00 - 03/03/2017 03:00","BZN|RO","6098.00","6000.00"
"03/03/2017 03:00 - 03/03/2017 04:00","BZN|RO","6332.00","6200.00"
"03/03/2017 04:00 - 03/03/2017 05:00","BZN|RO","6798.00","6700.00"
"03/03/2017 05:00 - 03/03/2017 06:00","BZN|RO","7418.00","7380.00"
"03/03/2017 06:00 - 03/03/2017 07:00","BZN|RO","7786.00","7750.00"
"03/03/2017 07:00 - 03/03/2017 08:00","BZN|RO","7906.00","7850.00"
"03/03/2017 08:00 - 03/03/2017 09:00","BZN|RO","7715.00","7730.00"
"03/03/2017 09:00 - 03/03/2017 10:00","BZN|RO","7525.00","7550.00"
"03/03/2017 10:00 - 03/03/2017 11:00","BZN|RO","7373.00","7400.00"
"03/03/2017 11:00 - 03/03/2017 12:00","BZN|RO","7399.00","7380.00"
"03/03/2017 12:00 - 03/03/2017 13:00","BZN|RO","7207.00","7250.00"
"03/03/2017 13:00 - 03/03/2017 14:00","BZN|RO","7127.00","7150.00"
"03/03/2017 14:00 - 03/03/2017 15:00","BZN|RO","7103.00","7120.00"
"03/03/2017 15:00 - 03/03/2017 16:00","BZN|RO","7291.00","7330.00"
"03/03/2017 16:00 - 03/03/2017 17:00","BZN|RO","7993.00","7930.00"
"03/03/2017 17:00 - 03/03/2017 18:00","BZN|RO","8423.00","8270.00"
"03/03/2017 18:00 - 03/03/2017 19:00","BZN|RO","8232.00","8170.00"
"03/03/2017 19:00 - 03/03/2017 20:00","BZN|RO","7777.00","7750.00"
"03/03/2017 20:00 - 03/03/2017 21:00","BZN|RO","7170.00","7130.00"
"03/03/2017 21:00 - 03/03/2017 22:00","BZN|RO","6640.00","6600.00"
"03/03/2017 22:00 - 03/03/2017 23:00","BZN|RO","6355.00","6280.00"
"03/03/2017 23:00 - 04/03/2017 00:00","BZN|RO","6188.00","6080.00"
"04/03/2017 00:00 - 04/03/2017 01:00","BZN|RO","6061.00","5960.00"
"04/03/2017 01:00 - 04/03/2017 02:00","BZN|RO","6041.00","5920.00"
"04/03/2017 02:00 - 04/03/2017 03:00","BZN|RO","6041.00","5950.00"
"04/03/2017 03:00 - 04/03/2017 04:00","BZN|RO","6169.00","6030.00"
"04/03/2017 04:00 - 04/03/2017 05:00","BZN|RO","6284.00","6160.00"
"04/03/2017 05:00 - 04/03/2017 06:00","BZN|RO","6517.00","6450.00"
"04/03/2017 06:00 - 04/03/2017 07:00","BZN|RO","6760.00","6750.00"
"04/03/2017 07:00 - 04/03/2017 08:00","BZN|RO","6812.00","6900.00"
"04/03/2017 08:00 - 04/03/2017 09:00","BZN|RO","6861.00","6850.00"
"04/03/2017 09:00 - 04/03/2017 10:00","BZN|RO","6749.00","6700.00"
"04/03/2017 10:00 - 04/03/2017 11:00","BZN|RO","6612.00","6550.00"
"04/03/2017 11:00 - 04/03/2017 12:00","BZN|RO","6490.00","6500.00"
"04/03/2017 12:00 - 04/03/2017 13:00","BZN|RO","6357.00","6380.00"
"04/03/2017 13:00 - 04/03/2017 14:00","BZN|RO","6373.00","6330.00"
"04/03/2017 14:00 - 04/03/2017 15:00","BZN|RO","6450.00","6400.00"
"04/03/2017 15:00 - 04/03/2017 16:00","BZN|RO","6675.00","6600.00"
"04/03/2017 16:00 - 04/03/2017 17:00","BZN|RO","7364.00","7200.00"
"04/03/2017 17:00 - 04/03/2017 18:00","BZN|RO","7875.00","7700.00"
"04/03/2017 18:00 - 04/03/2017 19:00","BZN|RO","7779.00","7580.00"
"04/03/2017 19:00 - 04/03/2017 20:00","BZN|RO","7367.00","7200.00"
"04/03/2017 20:00 - 04/03/2017 21:00","BZN|RO","6777.00","6650.00"
"04/03/2017 21:00 - 04/03/2017 22:00","BZN|RO","6249.00","6200.00"
"04/03/2017 22:00 - 04/03/2017 23:00","BZN|RO","5896.00","5900.00"
"04/03/2017 23:00 - 05/03/2017 00:00","BZN|RO","5718.00","5730.00"
"05/03/2017 00:00 - 05/03/2017 01:00","BZN|RO","5671.00","5640.00"
"05/03/2017 01:00 - 05/03/2017 02:00","BZN|RO","5643.00","5600.00"
"05/03/2017 02:00 - 05/03/2017 03:00","BZN|RO","5640.00","5600.00"
"05/03/2017 03:00 - 05/03/2017 04:00","BZN|RO","5698.00","5640.00"
"05/03/2017 04:00 - 05/03/2017 05:00","BZN|RO","5677.00","5720.00"
"05/03/2017 05:00 - 05/03/2017 06:00","BZN|RO","5838.00","5850.00"
"05/03/2017 06:00 - 05/03/2017 07:00","BZN|RO","6038.00","6000.00"
"05/03/2017 07:00 - 05/03/2017 08:00","BZN|RO","6079.00","6080.00"
"05/03/2017 08:00 - 05/03/2017 09:00","BZN|RO","5981.00","6070.00"
"05/03/2017 09:00 - 05/03/2017 10:00","BZN|RO","5860.00","6000.00"
"05/03/2017 10:00 - 05/03/2017 11:00","BZN|RO","5803.00","5930.00"
"05/03/2017 11:00 - 05/03/2017 12:00","BZN|RO","5749.00","5880.00"
"05/03/2017 12:00 - 05/03/2017 13:00","BZN|RO","5716.00","5820.00"
"05/03/2017 13:00 - 05/03/2017 14:00","BZN|RO","5645.00","5850.00"
"05/03/2017 14:00 - 05/03/2017 15:00","BZN|RO","5785.00","5950.00"
"05/03/2017 15:00 - 05/03/2017 16:00","BZN|RO","6043.00","6180.00"
"05/03/2017 16:00 - 05/03/2017 17:00","BZN|RO","6765.00","6780.00"
"05/03/2017 17:00 - 05/03/2017 18:00","BZN|RO","7246.00","7200.00"
"05/03/2017 18:00 - 05/03/2017 19:00","BZN|RO","7164.00","7150.00"
"05/03/2017 19:00 - 05/03/2017 20:00","BZN|RO","6834.00","6850.00"
"05/03/2017 20:00 - 05/03/2017 21:00","BZN|RO","6354.00","6400.00"
"05/03/2017 21:00 - 05/03/2017 22:00","BZN|RO","5912.00","5970.00"
"05/03/2017 22:00 - 05/03/2017 23:00","BZN|RO","5636.00","5600.00"
"05/03/2017 23:00 - 06/03/2017 00:00","BZN|RO","5487.00","5450.00"
"06/03/2017 00:00 - 06/03/2017 01:00","BZN|RO","5457.00","5370.00"
"06/03/2017 01:00 - 06/03/2017 02:00","BZN|RO","5431.00","5350.00"
"06/03/2017 02:00 - 06/03/2017 03:00","BZN|RO","5482.00","5450.00"
"06/03/2017 03:00 - 06/03/2017 04:00","BZN|RO","5829.00","5750.00"
"06/03/2017 04:00 - 06/03/2017 05:00","BZN|RO","6431.00","6400.00"
"06/03/2017 05:00 - 06/03/2017 06:00","BZN|RO","7202.00","7180.00"
"06/03/2017 06:00 - 06/03/2017 07:00","BZN|RO","7571.00","7600.00"
"06/03/2017 07:00 - 06/03/2017 08:00","BZN|RO","7675.00","7720.00"
"06/03/2017 08:00 - 06/03/2017 09:00","BZN|RO","7599.00","7700.00"
"06/03/2017 09:00 - 06/03/2017 10:00","BZN|RO","7455.00","7520.00"
"06/03/2017 10:00 - 06/03/2017 11:00","BZN|RO","7407.00","7420.00"
"06/03/2017 11:00 - 06/03/2017 12:00","BZN|RO","7474.00","7420.00"
"06/03/2017 12:00 - 06/03/2017 13:00","BZN|RO","7427.00","7330.00"
"06/03/2017 13:00 - 06/03/2017 14:00","BZN|RO","7381.00","7220.00"
"06/03/2017 14:00 - 06/03/2017 15:00","BZN|RO","7371.00","7220.00"
"06/03/2017 15:00 - 06/03/2017 16:00","BZN|RO","7482.00","7380.00"
"06/03/2017 16:00 - 06/03/2017 17:00","BZN|RO","7991.00","7980.00"
"06/03/2017 17:00 - 06/03/2017 18:00","BZN|RO","8350.00","8370.00"
"06/03/2017 18:00 - 06/03/2017 19:00","BZN|RO","8204.00","8220.00"
"06/03/2017 19:00 - 06/03/2017 20:00","BZN|RO","7720.00","7800.00"
"06/03/2017 20:00 - 06/03/2017 21:00","BZN|RO","7022.00","7130.00"
"06/03/2017 21:00 - 06/03/2017 22:00","BZN|RO","6527.00","6600.00"
"06/03/2017 22:00 - 06/03/2017 23:00","BZN|RO","6228.00","6200.00"
"06/03/2017 23:00 - 07/03/2017 00:00","BZN|RO","6069.00","6020.00"
"07/03/2017 00:00 - 07/03/2017 01:00","BZN|RO","5951.00","5950.00"
"07/03/2017 01:00 - 07/03/2017 02:00","BZN|RO","5927.00","5930.00"
"07/03/2017 02:00 - 07/03/2017 03:00","BZN|RO","5957.00","5980.00"
"07/03/2017 03:00 - 07/03/2017 04:00","BZN|RO","6213.00","6240.00"
"07/03/2017 04:00 - 07/03/2017 05:00","BZN|RO","6691.00","6750.00"
"07/03/2017 05:00 - 07/03/2017 06:00","BZN|RO","7324.00","7360.00"
"07/03/2017 06:00 - 07/03/2017 07:00","BZN|RO","7679.00","7700.00"
"07/03/2017 07:00 - 07/03/2017 08:00","BZN|RO","7790.00","7780.00"
"07/03/2017 08:00 - 07/03/2017 09:00","BZN|RO","7676.00","7670.00"
"07/03/2017 09:00 - 07/03/2017 10:00","BZN|RO","7537.00","7480.00"
"07/03/2017 10:00 - 07/03/2017 11:00","BZN|RO","7432.00","7370.00"
"07/03/2017 11:00 - 07/03/2017 12:00","BZN|RO","7441.00","7370.00"
"07/03/2017 12:00 - 07/03/2017 13:00","BZN|RO","7314.00","7250.00"
"07/03/2017 13:00 - 07/03/2017 14:00","BZN|RO","7248.00","7150.00"
"07/03/2017 14:00 - 07/03/2017 15:00","BZN|RO","7304.00","7150.00"
"07/03/2017 15:00 - 07/03/2017 16:00","BZN|RO","7440.00","7320.00"
"07/03/2017 16:00 - 07/03/2017 17:00","BZN|RO","7999.00","7950.00"
"07/03/2017 17:00 - 07/03/2017 18:00","BZN|RO","8389.00","8300.00"
"07/03/2017 18:00 - 07/03/2017 19:00","BZN|RO","8285.00","8200.00"
"07/03/2017 19:00 - 07/03/2017 20:00","BZN|RO","7848.00","7780.00"
"07/03/2017 20:00 - 07/03/2017 21:00","BZN|RO","7148.00","7130.00"
"07/03/2017 21:00 - 07/03/2017 22:00","BZN|RO","6586.00","6600.00"
"07/03/2017 22:00 - 07/03/2017 23:00","BZN|RO","6248.00","6120.00"
"07/03/2017 23:00 - 08/03/2017 00:00","BZN|RO","6061.00","5950.00"
"08/03/2017 00:00 - 08/03/2017 01:00","BZN|RO","5963.00","5830.00"
"08/03/2017 01:00 - 08/03/2017 02:00","BZN|RO","5977.00","5800.00"
"08/03/2017 02:00 - 08/03/2017 03:00","BZN|RO","6088.00","5880.00"
"08/03/2017 03:00 - 08/03/2017 04:00","BZN|RO","6314.00","6080.00"
"08/03/2017 04:00 - 08/03/2017 05:00","BZN|RO","6775.00","6580.00"
"08/03/2017 05:00 - 08/03/2017 06:00","BZN|RO","7450.00","7230.00"
"08/03/2017 06:00 - 08/03/2017 07:00","BZN|RO","7796.00","7580.00"
"08/03/2017 07:00 - 08/03/2017 08:00","BZN|RO","7807.00","7630.00"
"08/03/2017 08:00 - 08/03/2017 09:00","BZN|RO","7665.00","7480.00"
"08/03/2017 09:00 - 08/03/2017 10:00","BZN|RO","7420.00","7350.00"
"08/03/2017 10:00 - 08/03/2017 11:00","BZN|RO","7349.00","7250.00"
"08/03/2017 11:00 - 08/03/2017 12:00","BZN|RO","7346.00","7270.00"
"08/03/2017 12:00 - 08/03/2017 13:00","BZN|RO","7252.00","7100.00"
"08/03/2017 13:00 - 08/03/2017 14:00","BZN|RO","7148.00","7000.00"
"08/03/2017 14:00 - 08/03/2017 15:00","BZN|RO","7148.00","7020.00"
"08/03/2017 15:00 - 08/03/2017 16:00","BZN|RO","7265.00","7200.00"
"08/03/2017 16:00 - 08/03/2017 17:00","BZN|RO","7865.00","7730.00"
"08/03/2017 17:00 - 08/03/2017 18:00","BZN|RO","8298.00","8200.00"
"08/03/2017 18:00 - 08/03/2017 19:00","BZN|RO","8182.00","8130.00"
"08/03/2017 19:00 - 08/03/2017 20:00","BZN|RO","7769.00","7680.00"
"08/03/2017 20:00 - 08/03/2017 21:00","BZN|RO","7127.00","7020.00"
"08/03/2017 21:00 - 08/03/2017 22:00","BZN|RO","6615.00","6520.00"
"08/03/2017 22:00 - 08/03/2017 23:00","BZN|RO","6289.00","6240.00"
"08/03/2017 23:00 - 09/03/2017 00:00","BZN|RO","6135.00","6050.00"
"09/03/2017 00:00 - 09/03/2017 01:00","BZN|RO","6031.00","5950.00"
"09/03/2017 01:00 - 09/03/2017 02:00","BZN|RO","6001.00","5930.00"
"09/03/2017 02:00 - 09/03/2017 03:00","BZN|RO","6059.00","6000.00"
"09/03/2017 03:00 - 09/03/2017 04:00","BZN|RO","6340.00","6220.00"
"09/03/2017 04:00 - 09/03/2017 05:00","BZN|RO","6757.00","6720.00"
"09/03/2017 05:00 - 09/03/2017 06:00","BZN|RO","7357.00","7400.00"
"09/03/2017 06:00 - 09/03/2017 07:00","BZN|RO","7723.00","7770.00"
"09/03/2017 07:00 - 09/03/2017 08:00","BZN|RO","7832.00","7880.00"
"09/03/2017 08:00 - 09/03/2017 09:00","BZN|RO","7730.00","7770.00"
"09/03/2017 09:00 - 09/03/2017 10:00","BZN|RO","7564.00","7550.00"
"09/03/2017 10:00 - 09/03/2017 11:00","BZN|RO","7487.00","7450.00"
"09/03/2017 11:00 - 09/03/2017 12:00","BZN|RO","7507.00","7450.00"
"09/03/2017 12:00 - 09/03/2017 13:00","BZN|RO","7345.00","7320.00"
"09/03/2017 13:00 - 09/03/2017 14:00","BZN|RO","7254.00","7260.00"
"09/03/2017 14:00 - 09/03/2017 15:00","BZN|RO","7233.00","7240.00"
"09/03/2017 15:00 - 09/03/2017 16:00","BZN|RO","7369.00","7400.00"
"09/03/2017 16:00 - 09/03/2017 17:00","BZN|RO","7911.00","7930.00"
"09/03/2017 17:00 - 09/03/2017 18:00","BZN|RO","8312.00","8370.00"
"09/03/2017 18:00 - 09/03/2017 19:00","BZN|RO","8151.00","8240.00"
"09/03/2017 19:00 - 09/03/2017 20:00","BZN|RO","7727.00","7800.00"
"09/03/2017 20:00 - 09/03/2017 21:00","BZN|RO","7070.00","7140.00"
"09/03/2017 21:00 - 09/03/2017 22:00","BZN|RO","6501.00","6620.00"
"09/03/2017 22:00 - 09/03/2017 23:00","BZN|RO","6227.00","6320.00"
"09/03/2017 23:00 - 10/03/2017 00:00","BZN|RO","6076.00","6150.00"
