"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (RON/MWh)","Intraday Period (CET/CEST)","Intraday Price (RON/MWh)"
"18/04/2016 23:00:00 - 19/04/2016 00:00:00","BZN|RO","Without Sequence","114.63","",""
"19/04/2016 00:00:00 - 19/04/2016 01:00:00","BZN|RO","Without Sequence","113.18","",""
"19/04/2016 01:00:00 - 19/04/2016 02:00:00","BZN|RO","Without Sequence","104.78","",""
"19/04/2016 02:00:00 - 19/04/2016 03:00:00","BZN|RO","Without Sequence","85.31","",""
"19/04/2016 03:00:00 - 19/04/2016 04:00:00","BZN|RO","Without Sequence","81.52","",""
"19/04/2016 04:00:00 - 19/04/2016 05:00:00","BZN|RO","Without Sequence","86.34","",""
"19/04/2016 05:00:00 - 19/04/2016 06:00:00","BZN|RO","Without Sequence","102.65","",""
"19/04/2016 06:00:00 - 19/04/2016 07:00:00","BZN|RO","Without Sequence","128.83","",""
"19/04/2016 07:00:00 - 19/04/2016 08:00:00","BZN|RO","Without Sequence","154.97","",""
"19/04/2016 08:00:00 - 19/04/2016 09:00:00","BZN|RO","Without Sequence","171.24","",""
"19/04/2016 09:00:00 - 19/04/2016 10:00:00","BZN|RO","Without Sequence","163.80","",""
"19/04/2016 10:00:00 - 19/04/2016 11:00:00","BZN|RO","Without Sequence","149.00","",""
"19/04/2016 11:00:00 - 19/04/2016 12:00:00","BZN|RO","Without Sequence","138.51","",""
"19/04/2016 12:00:00 - 19/04/2016 13:00:00","BZN|RO","Without Sequence","130.54","",""
"19/04/2016 13:00:00 - 19/04/2016 14:00:00","BZN|RO","Without Sequence","132.96","",""
"19/04/2016 14:00:00 - 19/04/2016 15:00:00","BZN|RO","Without Sequence","134.17","",""
"19/04/2016 15:00:00 - 19/04/2016 16:00:00","BZN|RO","Without Sequence","133.80","",""
"19/04/2016 16:00:00 - 19/04/2016 17:00:00","BZN|RO","Without Sequence","126.67","",""
"19/04/2016 17:00:00 - 19/04/2016 18:00:00","BZN|RO","Without Sequence","136.36","",""
"19/04/2016 18:00:00 - 19/04/2016 19:00:00","BZN|RO","Without Sequence","144.31","",""
"19/04/2016 19:00:00 - 19/04/2016 20:00:00","BZN|RO","Without Sequence","169.55","",""
"19/04/2016 20:00:00 - 19/04/2016 21:00:00","BZN|RO","Without Sequence","200.00","",""
"19/04/2016 21:00:00 - 19/04/2016 22:00:00","BZN|RO","Without Sequence","163.74","",""
"19/04/2016 22:00:00 - 19/04/2016 23:00:00","BZN|RO","Without Sequence","134.14","",""
"19/04/2016 23:00:00 - 20/04/2016 00:00:00","BZN|RO","Without Sequence","122.89","",""
"20/04/2016 00:00:00 - 20/04/2016 01:00:00","BZN|RO","Without Sequence","99.00","",""
"20/04/2016 01:00:00 - 20/04/2016 02:00:00","BZN|RO","Without Sequence","85.42","",""
"20/04/2016 02:00:00 - 20/04/2016 03:00:00","BZN|RO","Without Sequence","77.71","",""
"20/04/2016 03:00:00 - 20/04/2016 04:00:00","BZN|RO","Without Sequence","78.59","",""
"20/04/2016 04:00:00 - 20/04/2016 05:00:00","BZN|RO","Without Sequence","82.28","",""
"20/04/2016 05:00:00 - 20/04/2016 06:00:00","BZN|RO","Without Sequence","97.00","",""
"20/04/2016 06:00:00 - 20/04/2016 07:00:00","BZN|RO","Without Sequence","118.16","",""
"20/04/2016 07:00:00 - 20/04/2016 08:00:00","BZN|RO","Without Sequence","142.37","",""
"20/04/2016 08:00:00 - 20/04/2016 09:00:00","BZN|RO","Without Sequence","149.00","",""
"20/04/2016 09:00:00 - 20/04/2016 10:00:00","BZN|RO","Without Sequence","131.66","",""
"20/04/2016 10:00:00 - 20/04/2016 11:00:00","BZN|RO","Without Sequence","99.00","",""
"20/04/2016 11:00:00 - 20/04/2016 12:00:00","BZN|RO","Without Sequence","81.00","",""
"20/04/2016 12:00:00 - 20/04/2016 13:00:00","BZN|RO","Without Sequence","80.00","",""
"20/04/2016 13:00:00 - 20/04/2016 14:00:00","BZN|RO","Without Sequence","54.00","",""
"20/04/2016 14:00:00 - 20/04/2016 15:00:00","BZN|RO","Without Sequence","50.00","",""
"20/04/2016 15:00:00 - 20/04/2016 16:00:00","BZN|RO","Without Sequence","54.00","",""
"20/04/2016 16:00:00 - 20/04/2016 17:00:00","BZN|RO","Without Sequence","97.00","",""
"20/04/2016 17:00:00 - 20/04/2016 18:00:00","BZN|RO","Without Sequence","121.75","",""
"20/04/2016 18:00:00 - 20/04/2016 19:00:00","BZN|RO","Without Sequence","136.93","",""
"20/04/2016 19:00:00 - 20/04/2016 20:00:00","BZN|RO","Without Sequence","169.00","",""
"20/04/2016 20:00:00 - 20/04/2016 21:00:00","BZN|RO","Without Sequence","201.76","",""
"20/04/2016 21:00:00 - 20/04/2016 22:00:00","BZN|RO","Without Sequence","151.41","",""
"20/04/2016 22:00:00 - 20/04/2016 23:00:00","BZN|RO","Without Sequence","134.32","",""
"20/04/2016 23:00:00 - 21/04/2016 00:00:00","BZN|RO","Without Sequence","116.64","",""
"21/04/2016 00:00:00 - 21/04/2016 01:00:00","BZN|RO","Without Sequence","51.00","",""
"21/04/2016 01:00:00 - 21/04/2016 02:00:00","BZN|RO","Without Sequence","40.00","",""
"21/04/2016 02:00:00 - 21/04/2016 03:00:00","BZN|RO","Without Sequence","31.00","",""
"21/04/2016 03:00:00 - 21/04/2016 04:00:00","BZN|RO","Without Sequence","50.00","",""
"21/04/2016 04:00:00 - 21/04/2016 05:00:00","BZN|RO","Without Sequence","81.48","",""
"21/04/2016 05:00:00 - 21/04/2016 06:00:00","BZN|RO","Without Sequence","101.23","",""
"21/04/2016 06:00:00 - 21/04/2016 07:00:00","BZN|RO","Without Sequence","132.25","",""
"21/04/2016 07:00:00 - 21/04/2016 08:00:00","BZN|RO","Without Sequence","151.02","",""
"21/04/2016 08:00:00 - 21/04/2016 09:00:00","BZN|RO","Without Sequence","162.98","",""
"21/04/2016 09:00:00 - 21/04/2016 10:00:00","BZN|RO","Without Sequence","152.88","",""
"21/04/2016 10:00:00 - 21/04/2016 11:00:00","BZN|RO","Without Sequence","136.58","",""
"21/04/2016 11:00:00 - 21/04/2016 12:00:00","BZN|RO","Without Sequence","103.54","",""
"21/04/2016 12:00:00 - 21/04/2016 13:00:00","BZN|RO","Without Sequence","100.00","",""
"21/04/2016 13:00:00 - 21/04/2016 14:00:00","BZN|RO","Without Sequence","100.00","",""
"21/04/2016 14:00:00 - 21/04/2016 15:00:00","BZN|RO","Without Sequence","103.24","",""
"21/04/2016 15:00:00 - 21/04/2016 16:00:00","BZN|RO","Without Sequence","118.14","",""
"21/04/2016 16:00:00 - 21/04/2016 17:00:00","BZN|RO","Without Sequence","131.25","",""
"21/04/2016 17:00:00 - 21/04/2016 18:00:00","BZN|RO","Without Sequence","144.03","",""
"21/04/2016 18:00:00 - 21/04/2016 19:00:00","BZN|RO","Without Sequence","156.79","",""
"21/04/2016 19:00:00 - 21/04/2016 20:00:00","BZN|RO","Without Sequence","192.81","",""
"21/04/2016 20:00:00 - 21/04/2016 21:00:00","BZN|RO","Without Sequence","209.99","",""
"21/04/2016 21:00:00 - 21/04/2016 22:00:00","BZN|RO","Without Sequence","156.75","",""
"21/04/2016 22:00:00 - 21/04/2016 23:00:00","BZN|RO","Without Sequence","144.12","",""
"21/04/2016 23:00:00 - 22/04/2016 00:00:00","BZN|RO","Without Sequence","123.08","",""
"22/04/2016 00:00:00 - 22/04/2016 01:00:00","BZN|RO","Without Sequence","112.01","",""
"22/04/2016 01:00:00 - 22/04/2016 02:00:00","BZN|RO","Without Sequence","101.76","",""
"22/04/2016 02:00:00 - 22/04/2016 03:00:00","BZN|RO","Without Sequence","91.49","",""
"22/04/2016 03:00:00 - 22/04/2016 04:00:00","BZN|RO","Without Sequence","89.87","",""
"22/04/2016 04:00:00 - 22/04/2016 05:00:00","BZN|RO","Without Sequence","92.21","",""
"22/04/2016 05:00:00 - 22/04/2016 06:00:00","BZN|RO","Without Sequence","105.36","",""
"22/04/2016 06:00:00 - 22/04/2016 07:00:00","BZN|RO","Without Sequence","134.68","",""
"22/04/2016 07:00:00 - 22/04/2016 08:00:00","BZN|RO","Without Sequence","152.60","",""
"22/04/2016 08:00:00 - 22/04/2016 09:00:00","BZN|RO","Without Sequence","161.36","",""
"22/04/2016 09:00:00 - 22/04/2016 10:00:00","BZN|RO","Without Sequence","147.40","",""
"22/04/2016 10:00:00 - 22/04/2016 11:00:00","BZN|RO","Without Sequence","129.08","",""
"22/04/2016 11:00:00 - 22/04/2016 12:00:00","BZN|RO","Without Sequence","120.01","",""
"22/04/2016 12:00:00 - 22/04/2016 13:00:00","BZN|RO","Without Sequence","106.00","",""
"22/04/2016 13:00:00 - 22/04/2016 14:00:00","BZN|RO","Without Sequence","102.57","",""
"22/04/2016 14:00:00 - 22/04/2016 15:00:00","BZN|RO","Without Sequence","100.85","",""
"22/04/2016 15:00:00 - 22/04/2016 16:00:00","BZN|RO","Without Sequence","100.01","",""
"22/04/2016 16:00:00 - 22/04/2016 17:00:00","BZN|RO","Without Sequence","107.56","",""
"22/04/2016 17:00:00 - 22/04/2016 18:00:00","BZN|RO","Without Sequence","119.58","",""
"22/04/2016 18:00:00 - 22/04/2016 19:00:00","BZN|RO","Without Sequence","134.18","",""
"22/04/2016 19:00:00 - 22/04/2016 20:00:00","BZN|RO","Without Sequence","140.84","",""
"22/04/2016 20:00:00 - 22/04/2016 21:00:00","BZN|RO","Without Sequence","148.02","",""
"22/04/2016 21:00:00 - 22/04/2016 22:00:00","BZN|RO","Without Sequence","134.27","",""
"22/04/2016 22:00:00 - 22/04/2016 23:00:00","BZN|RO","Without Sequence","122.35","",""
"22/04/2016 23:00:00 - 23/04/2016 00:00:00","BZN|RO","Without Sequence","109.33","",""
"23/04/2016 00:00:00 - 23/04/2016 01:00:00","BZN|RO","Without Sequence","120.71","",""
"23/04/2016 01:00:00 - 23/04/2016 02:00:00","BZN|RO","Without Sequence","101.18","",""
"23/04/2016 02:00:00 - 23/04/2016 03:00:00","BZN|RO","Without Sequence","96.18","",""
"23/04/2016 03:00:00 - 23/04/2016 04:00:00","BZN|RO","Without Sequence","93.79","",""
"23/04/2016 04:00:00 - 23/04/2016 05:00:00","BZN|RO","Without Sequence","92.89","",""
"23/04/2016 05:00:00 - 23/04/2016 06:00:00","BZN|RO","Without Sequence","98.42","",""
"23/04/2016 06:00:00 - 23/04/2016 07:00:00","BZN|RO","Without Sequence","114.98","",""
"23/04/2016 07:00:00 - 23/04/2016 08:00:00","BZN|RO","Without Sequence","134.30","",""
"23/04/2016 08:00:00 - 23/04/2016 09:00:00","BZN|RO","Without Sequence","149.00","",""
"23/04/2016 09:00:00 - 23/04/2016 10:00:00","BZN|RO","Without Sequence","149.00","",""
"23/04/2016 10:00:00 - 23/04/2016 11:00:00","BZN|RO","Without Sequence","149.00","",""
"23/04/2016 11:00:00 - 23/04/2016 12:00:00","BZN|RO","Without Sequence","143.21","",""
"23/04/2016 12:00:00 - 23/04/2016 13:00:00","BZN|RO","Without Sequence","134.09","",""
"23/04/2016 13:00:00 - 23/04/2016 14:00:00","BZN|RO","Without Sequence","112.00","",""
"23/04/2016 14:00:00 - 23/04/2016 15:00:00","BZN|RO","Without Sequence","110.99","",""
"23/04/2016 15:00:00 - 23/04/2016 16:00:00","BZN|RO","Without Sequence","115.00","",""
"23/04/2016 16:00:00 - 23/04/2016 17:00:00","BZN|RO","Without Sequence","111.84","",""
"23/04/2016 17:00:00 - 23/04/2016 18:00:00","BZN|RO","Without Sequence","131.74","",""
"23/04/2016 18:00:00 - 23/04/2016 19:00:00","BZN|RO","Without Sequence","139.28","",""
"23/04/2016 19:00:00 - 23/04/2016 20:00:00","BZN|RO","Without Sequence","146.71","",""
"23/04/2016 20:00:00 - 23/04/2016 21:00:00","BZN|RO","Without Sequence","151.88","",""
"23/04/2016 21:00:00 - 23/04/2016 22:00:00","BZN|RO","Without Sequence","131.50","",""
"23/04/2016 22:00:00 - 23/04/2016 23:00:00","BZN|RO","Without Sequence","109.19","",""
"23/04/2016 23:00:00 - 24/04/2016 00:00:00","BZN|RO","Without Sequence","96.86","",""
"24/04/2016 00:00:00 - 24/04/2016 01:00:00","BZN|RO","Without Sequence","92.12","",""
"24/04/2016 01:00:00 - 24/04/2016 02:00:00","BZN|RO","Without Sequence","82.83","",""
"24/04/2016 02:00:00 - 24/04/2016 03:00:00","BZN|RO","Without Sequence","75.01","",""
"24/04/2016 03:00:00 - 24/04/2016 04:00:00","BZN|RO","Without Sequence","67.08","",""
"24/04/2016 04:00:00 - 24/04/2016 05:00:00","BZN|RO","Without Sequence","66.03","",""
"24/04/2016 05:00:00 - 24/04/2016 06:00:00","BZN|RO","Without Sequence","67.02","",""
"24/04/2016 06:00:00 - 24/04/2016 07:00:00","BZN|RO","Without Sequence","61.05","",""
"24/04/2016 07:00:00 - 24/04/2016 08:00:00","BZN|RO","Without Sequence","62.27","",""
"24/04/2016 08:00:00 - 24/04/2016 09:00:00","BZN|RO","Without Sequence","72.66","",""
"24/04/2016 09:00:00 - 24/04/2016 10:00:00","BZN|RO","Without Sequence","91.00","",""
"24/04/2016 10:00:00 - 24/04/2016 11:00:00","BZN|RO","Without Sequence","100.00","",""
"24/04/2016 11:00:00 - 24/04/2016 12:00:00","BZN|RO","Without Sequence","96.34","",""
"24/04/2016 12:00:00 - 24/04/2016 13:00:00","BZN|RO","Without Sequence","89.48","",""
"24/04/2016 13:00:00 - 24/04/2016 14:00:00","BZN|RO","Without Sequence","76.92","",""
"24/04/2016 14:00:00 - 24/04/2016 15:00:00","BZN|RO","Without Sequence","78.99","",""
"24/04/2016 15:00:00 - 24/04/2016 16:00:00","BZN|RO","Without Sequence","84.00","",""
"24/04/2016 16:00:00 - 24/04/2016 17:00:00","BZN|RO","Without Sequence","90.00","",""
"24/04/2016 17:00:00 - 24/04/2016 18:00:00","BZN|RO","Without Sequence","97.09","",""
"24/04/2016 18:00:00 - 24/04/2016 19:00:00","BZN|RO","Without Sequence","133.93","",""
"24/04/2016 19:00:00 - 24/04/2016 20:00:00","BZN|RO","Without Sequence","153.16","",""
"24/04/2016 20:00:00 - 24/04/2016 21:00:00","BZN|RO","Without Sequence","179.16","",""
"24/04/2016 21:00:00 - 24/04/2016 22:00:00","BZN|RO","Without Sequence","149.00","",""
"24/04/2016 22:00:00 - 24/04/2016 23:00:00","BZN|RO","Without Sequence","134.25","",""
"24/04/2016 23:00:00 - 25/04/2016 00:00:00","BZN|RO","Without Sequence","142.86","",""
"25/04/2016 00:00:00 - 25/04/2016 01:00:00","BZN|RO","Without Sequence","149.00","",""
"25/04/2016 01:00:00 - 25/04/2016 02:00:00","BZN|RO","Without Sequence","141.59","",""
"25/04/2016 02:00:00 - 25/04/2016 03:00:00","BZN|RO","Without Sequence","124.98","",""
"25/04/2016 03:00:00 - 25/04/2016 04:00:00","BZN|RO","Without Sequence","115.00","",""
"25/04/2016 04:00:00 - 25/04/2016 05:00:00","BZN|RO","Without Sequence","132.55","",""
"25/04/2016 05:00:00 - 25/04/2016 06:00:00","BZN|RO","Without Sequence","166.08","",""
"25/04/2016 06:00:00 - 25/04/2016 07:00:00","BZN|RO","Without Sequence","202.00","",""
"25/04/2016 07:00:00 - 25/04/2016 08:00:00","BZN|RO","Without Sequence","229.00","",""
"25/04/2016 08:00:00 - 25/04/2016 09:00:00","BZN|RO","Without Sequence","210.00","",""
"25/04/2016 09:00:00 - 25/04/2016 10:00:00","BZN|RO","Without Sequence","201.63","",""
"25/04/2016 10:00:00 - 25/04/2016 11:00:00","BZN|RO","Without Sequence","204.00","",""
"25/04/2016 11:00:00 - 25/04/2016 12:00:00","BZN|RO","Without Sequence","194.00","",""
"25/04/2016 12:00:00 - 25/04/2016 13:00:00","BZN|RO","Without Sequence","174.00","",""
"25/04/2016 13:00:00 - 25/04/2016 14:00:00","BZN|RO","Without Sequence","169.00","",""
"25/04/2016 14:00:00 - 25/04/2016 15:00:00","BZN|RO","Without Sequence","168.00","",""
"25/04/2016 15:00:00 - 25/04/2016 16:00:00","BZN|RO","Without Sequence","159.53","",""
"25/04/2016 16:00:00 - 25/04/2016 17:00:00","BZN|RO","Without Sequence","159.48","",""
"25/04/2016 17:00:00 - 25/04/2016 18:00:00","BZN|RO","Without Sequence","169.99","",""
"25/04/2016 18:00:00 - 25/04/2016 19:00:00","BZN|RO","Without Sequence","189.99","",""
"25/04/2016 19:00:00 - 25/04/2016 20:00:00","BZN|RO","Without Sequence","198.00","",""
"25/04/2016 20:00:00 - 25/04/2016 21:00:00","BZN|RO","Without Sequence","239.00","",""
"25/04/2016 21:00:00 - 25/04/2016 22:00:00","BZN|RO","Without Sequence","194.00","",""
"25/04/2016 22:00:00 - 25/04/2016 23:00:00","BZN|RO","Without Sequence","169.00","",""
"25/04/2016 23:00:00 - 26/04/2016 00:00:00","BZN|RO","Without Sequence","187.00","",""
"26/04/2016 00:00:00 - 26/04/2016 01:00:00","BZN|RO","Without Sequence","165.74","",""
"26/04/2016 01:00:00 - 26/04/2016 02:00:00","BZN|RO","Without Sequence","149.00","",""
"26/04/2016 02:00:00 - 26/04/2016 03:00:00","BZN|RO","Without Sequence","129.54","",""
"26/04/2016 03:00:00 - 26/04/2016 04:00:00","BZN|RO","Without Sequence","145.03","",""
"26/04/2016 04:00:00 - 26/04/2016 05:00:00","BZN|RO","Without Sequence","150.36","",""
"26/04/2016 05:00:00 - 26/04/2016 06:00:00","BZN|RO","Without Sequence","194.00","",""
"26/04/2016 06:00:00 - 26/04/2016 07:00:00","BZN|RO","Without Sequence","200.00","",""
"26/04/2016 07:00:00 - 26/04/2016 08:00:00","BZN|RO","Without Sequence","208.68","",""
"26/04/2016 08:00:00 - 26/04/2016 09:00:00","BZN|RO","Without Sequence","207.00","",""
"26/04/2016 09:00:00 - 26/04/2016 10:00:00","BZN|RO","Without Sequence","200.77","",""
"26/04/2016 10:00:00 - 26/04/2016 11:00:00","BZN|RO","Without Sequence","198.00","",""
"26/04/2016 11:00:00 - 26/04/2016 12:00:00","BZN|RO","Without Sequence","174.17","",""
"26/04/2016 12:00:00 - 26/04/2016 13:00:00","BZN|RO","Without Sequence","200.00","",""
"26/04/2016 13:00:00 - 26/04/2016 14:00:00","BZN|RO","Without Sequence","178.00","",""
"26/04/2016 14:00:00 - 26/04/2016 15:00:00","BZN|RO","Without Sequence","178.00","",""
"26/04/2016 15:00:00 - 26/04/2016 16:00:00","BZN|RO","Without Sequence","155.92","",""
"26/04/2016 16:00:00 - 26/04/2016 17:00:00","BZN|RO","Without Sequence","150.68","",""
"26/04/2016 17:00:00 - 26/04/2016 18:00:00","BZN|RO","Without Sequence","152.60","",""
"26/04/2016 18:00:00 - 26/04/2016 19:00:00","BZN|RO","Without Sequence","159.06","",""
"26/04/2016 19:00:00 - 26/04/2016 20:00:00","BZN|RO","Without Sequence","169.46","",""
"26/04/2016 20:00:00 - 26/04/2016 21:00:00","BZN|RO","Without Sequence","206.00","",""
"26/04/2016 21:00:00 - 26/04/2016 22:00:00","BZN|RO","Without Sequence","165.11","",""
"26/04/2016 22:00:00 - 26/04/2016 23:00:00","BZN|RO","Without Sequence","158.87","",""
"26/04/2016 23:00:00 - 27/04/2016 00:00:00","BZN|RO","Without Sequence","149.00","",""
"27/04/2016 00:00:00 - 27/04/2016 01:00:00","BZN|RO","Without Sequence","122.61","",""
"27/04/2016 01:00:00 - 27/04/2016 02:00:00","BZN|RO","Without Sequence","106.30","",""
"27/04/2016 02:00:00 - 27/04/2016 03:00:00","BZN|RO","Without Sequence","104.32","",""
"27/04/2016 03:00:00 - 27/04/2016 04:00:00","BZN|RO","Without Sequence","104.32","",""
"27/04/2016 04:00:00 - 27/04/2016 05:00:00","BZN|RO","Without Sequence","115.92","",""
"27/04/2016 05:00:00 - 27/04/2016 06:00:00","BZN|RO","Without Sequence","147.70","",""
"27/04/2016 06:00:00 - 27/04/2016 07:00:00","BZN|RO","Without Sequence","169.00","",""
"27/04/2016 07:00:00 - 27/04/2016 08:00:00","BZN|RO","Without Sequence","184.00","",""
"27/04/2016 08:00:00 - 27/04/2016 09:00:00","BZN|RO","Without Sequence","183.39","",""
"27/04/2016 09:00:00 - 27/04/2016 10:00:00","BZN|RO","Without Sequence","187.30","",""
"27/04/2016 10:00:00 - 27/04/2016 11:00:00","BZN|RO","Without Sequence","177.89","",""
"27/04/2016 11:00:00 - 27/04/2016 12:00:00","BZN|RO","Without Sequence","174.17","",""
"27/04/2016 12:00:00 - 27/04/2016 13:00:00","BZN|RO","Without Sequence","178.00","",""
"27/04/2016 13:00:00 - 27/04/2016 14:00:00","BZN|RO","Without Sequence","169.00","",""
"27/04/2016 14:00:00 - 27/04/2016 15:00:00","BZN|RO","Without Sequence","161.33","",""
"27/04/2016 15:00:00 - 27/04/2016 16:00:00","BZN|RO","Without Sequence","163.69","",""
"27/04/2016 16:00:00 - 27/04/2016 17:00:00","BZN|RO","Without Sequence","159.26","",""
"27/04/2016 17:00:00 - 27/04/2016 18:00:00","BZN|RO","Without Sequence","168.21","",""
"27/04/2016 18:00:00 - 27/04/2016 19:00:00","BZN|RO","Without Sequence","179.11","",""
"27/04/2016 19:00:00 - 27/04/2016 20:00:00","BZN|RO","Without Sequence","194.00","",""
"27/04/2016 20:00:00 - 27/04/2016 21:00:00","BZN|RO","Without Sequence","229.00","",""
"27/04/2016 21:00:00 - 27/04/2016 22:00:00","BZN|RO","Without Sequence","194.00","",""
"27/04/2016 22:00:00 - 27/04/2016 23:00:00","BZN|RO","Without Sequence","174.70","",""
"27/04/2016 23:00:00 - 28/04/2016 00:00:00","BZN|RO","Without Sequence","167.89","",""
"28/04/2016 00:00:00 - 28/04/2016 01:00:00","BZN|RO","Without Sequence","167.03","",""
"28/04/2016 01:00:00 - 28/04/2016 02:00:00","BZN|RO","Without Sequence","149.00","",""
"28/04/2016 02:00:00 - 28/04/2016 03:00:00","BZN|RO","Without Sequence","139.98","",""
"28/04/2016 03:00:00 - 28/04/2016 04:00:00","BZN|RO","Without Sequence","143.61","",""
"28/04/2016 04:00:00 - 28/04/2016 05:00:00","BZN|RO","Without Sequence","148.25","",""
"28/04/2016 05:00:00 - 28/04/2016 06:00:00","BZN|RO","Without Sequence","167.99","",""
"28/04/2016 06:00:00 - 28/04/2016 07:00:00","BZN|RO","Without Sequence","194.00","",""
"28/04/2016 07:00:00 - 28/04/2016 08:00:00","BZN|RO","Without Sequence","204.00","",""
"28/04/2016 08:00:00 - 28/04/2016 09:00:00","BZN|RO","Without Sequence","201.00","",""
"28/04/2016 09:00:00 - 28/04/2016 10:00:00","BZN|RO","Without Sequence","200.00","",""
"28/04/2016 10:00:00 - 28/04/2016 11:00:00","BZN|RO","Without Sequence","187.00","",""
"28/04/2016 11:00:00 - 28/04/2016 12:00:00","BZN|RO","Without Sequence","178.31","",""
"28/04/2016 12:00:00 - 28/04/2016 13:00:00","BZN|RO","Without Sequence","181.14","",""
"28/04/2016 13:00:00 - 28/04/2016 14:00:00","BZN|RO","Without Sequence","176.79","",""
"28/04/2016 14:00:00 - 28/04/2016 15:00:00","BZN|RO","Without Sequence","187.00","",""
"28/04/2016 15:00:00 - 28/04/2016 16:00:00","BZN|RO","Without Sequence","175.42","",""
"28/04/2016 16:00:00 - 28/04/2016 17:00:00","BZN|RO","Without Sequence","178.00","",""
"28/04/2016 17:00:00 - 28/04/2016 18:00:00","BZN|RO","Without Sequence","183.45","",""
"28/04/2016 18:00:00 - 28/04/2016 19:00:00","BZN|RO","Without Sequence","193.81","",""
"28/04/2016 19:00:00 - 28/04/2016 20:00:00","BZN|RO","Without Sequence","200.00","",""
"28/04/2016 20:00:00 - 28/04/2016 21:00:00","BZN|RO","Without Sequence","239.00","",""
"28/04/2016 21:00:00 - 28/04/2016 22:00:00","BZN|RO","Without Sequence","207.00","",""
"28/04/2016 22:00:00 - 28/04/2016 23:00:00","BZN|RO","Without Sequence","197.03","",""
"28/04/2016 23:00:00 - 29/04/2016 00:00:00","BZN|RO","Without Sequence","173.45","",""
"29/04/2016 00:00:00 - 29/04/2016 01:00:00","BZN|RO","Without Sequence","154.91","",""
"29/04/2016 01:00:00 - 29/04/2016 02:00:00","BZN|RO","Without Sequence","146.05","",""
"29/04/2016 02:00:00 - 29/04/2016 03:00:00","BZN|RO","Without Sequence","128.91","",""
"29/04/2016 03:00:00 - 29/04/2016 04:00:00","BZN|RO","Without Sequence","125.66","",""
"29/04/2016 04:00:00 - 29/04/2016 05:00:00","BZN|RO","Without Sequence","133.98","",""
"29/04/2016 05:00:00 - 29/04/2016 06:00:00","BZN|RO","Without Sequence","147.70","",""
"29/04/2016 06:00:00 - 29/04/2016 07:00:00","BZN|RO","Without Sequence","160.29","",""
"29/04/2016 07:00:00 - 29/04/2016 08:00:00","BZN|RO","Without Sequence","178.31","",""
"29/04/2016 08:00:00 - 29/04/2016 09:00:00","BZN|RO","Without Sequence","194.00","",""
"29/04/2016 09:00:00 - 29/04/2016 10:00:00","BZN|RO","Without Sequence","181.03","",""
"29/04/2016 10:00:00 - 29/04/2016 11:00:00","BZN|RO","Without Sequence","169.00","",""
"29/04/2016 11:00:00 - 29/04/2016 12:00:00","BZN|RO","Without Sequence","165.20","",""
"29/04/2016 12:00:00 - 29/04/2016 13:00:00","BZN|RO","Without Sequence","165.49","",""
"29/04/2016 13:00:00 - 29/04/2016 14:00:00","BZN|RO","Without Sequence","158.76","",""
"29/04/2016 14:00:00 - 29/04/2016 15:00:00","BZN|RO","Without Sequence","156.11","",""
"29/04/2016 15:00:00 - 29/04/2016 16:00:00","BZN|RO","Without Sequence","154.86","",""
"29/04/2016 16:00:00 - 29/04/2016 17:00:00","BZN|RO","Without Sequence","160.30","",""
"29/04/2016 17:00:00 - 29/04/2016 18:00:00","BZN|RO","Without Sequence","146.13","",""
"29/04/2016 18:00:00 - 29/04/2016 19:00:00","BZN|RO","Without Sequence","137.75","",""
"29/04/2016 19:00:00 - 29/04/2016 20:00:00","BZN|RO","Without Sequence","160.32","",""
"29/04/2016 20:00:00 - 29/04/2016 21:00:00","BZN|RO","Without Sequence","176.63","",""
"29/04/2016 21:00:00 - 29/04/2016 22:00:00","BZN|RO","Without Sequence","160.56","",""
"29/04/2016 22:00:00 - 29/04/2016 23:00:00","BZN|RO","Without Sequence","149.00","",""
"29/04/2016 23:00:00 - 30/04/2016 00:00:00","BZN|RO","Without Sequence","143.22","",""
"30/04/2016 00:00:00 - 30/04/2016 01:00:00","BZN|RO","Without Sequence","130.50","",""
"30/04/2016 01:00:00 - 30/04/2016 02:00:00","BZN|RO","Without Sequence","118.56","",""
"30/04/2016 02:00:00 - 30/04/2016 03:00:00","BZN|RO","Without Sequence","103.31","",""
"30/04/2016 03:00:00 - 30/04/2016 04:00:00","BZN|RO","Without Sequence","103.85","",""
"30/04/2016 04:00:00 - 30/04/2016 05:00:00","BZN|RO","Without Sequence","107.78","",""
"30/04/2016 05:00:00 - 30/04/2016 06:00:00","BZN|RO","Without Sequence","112.00","",""
"30/04/2016 06:00:00 - 30/04/2016 07:00:00","BZN|RO","Without Sequence","136.72","",""
"30/04/2016 07:00:00 - 30/04/2016 08:00:00","BZN|RO","Without Sequence","149.00","",""
"30/04/2016 08:00:00 - 30/04/2016 09:00:00","BZN|RO","Without Sequence","165.19","",""
"30/04/2016 09:00:00 - 30/04/2016 10:00:00","BZN|RO","Without Sequence","165.33","",""
"30/04/2016 10:00:00 - 30/04/2016 11:00:00","BZN|RO","Without Sequence","165.45","",""
"30/04/2016 11:00:00 - 30/04/2016 12:00:00","BZN|RO","Without Sequence","165.19","",""
"30/04/2016 12:00:00 - 30/04/2016 13:00:00","BZN|RO","Without Sequence","149.00","",""
