"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (RON/MWh)","Intraday Period (CET/CEST)","Intraday Price (RON/MWh)"
"23/04/2017 09:00:00 - 23/04/2017 10:00:00","BZN|RO","Without Sequence","201.83","",""
"23/04/2017 10:00:00 - 23/04/2017 11:00:00","BZN|RO","Without Sequence","168.00","",""
"23/04/2017 11:00:00 - 23/04/2017 12:00:00","BZN|RO","Without Sequence","156.00","",""
"23/04/2017 12:00:00 - 23/04/2017 13:00:00","BZN|RO","Without Sequence","156.00","",""
"23/04/2017 13:00:00 - 23/04/2017 14:00:00","BZN|RO","Without Sequence","112.00","",""
"23/04/2017 14:00:00 - 23/04/2017 15:00:00","BZN|RO","Without Sequence","102.00","",""
"23/04/2017 15:00:00 - 23/04/2017 16:00:00","BZN|RO","Without Sequence","112.00","",""
"23/04/2017 16:00:00 - 23/04/2017 17:00:00","BZN|RO","Without Sequence","156.00","",""
"23/04/2017 17:00:00 - 23/04/2017 18:00:00","BZN|RO","Without Sequence","172.82","",""
"23/04/2017 18:00:00 - 23/04/2017 19:00:00","BZN|RO","Without Sequence","234.97","",""
"23/04/2017 19:00:00 - 23/04/2017 20:00:00","BZN|RO","Without Sequence","290.00","",""
"23/04/2017 20:00:00 - 23/04/2017 21:00:00","BZN|RO","Without Sequence","299.00","",""
"23/04/2017 21:00:00 - 23/04/2017 22:00:00","BZN|RO","Without Sequence","252.30","",""
"23/04/2017 22:00:00 - 23/04/2017 23:00:00","BZN|RO","Without Sequence","204.50","",""
"23/04/2017 23:00:00 - 24/04/2017 00:00:00","BZN|RO","Without Sequence","163.65","",""
"24/04/2017 00:00:00 - 24/04/2017 01:00:00","BZN|RO","Without Sequence","131.78","",""
"24/04/2017 01:00:00 - 24/04/2017 02:00:00","BZN|RO","Without Sequence","119.00","",""
"24/04/2017 02:00:00 - 24/04/2017 03:00:00","BZN|RO","Without Sequence","116.63","",""
"24/04/2017 03:00:00 - 24/04/2017 04:00:00","BZN|RO","Without Sequence","114.51","",""
"24/04/2017 04:00:00 - 24/04/2017 05:00:00","BZN|RO","Without Sequence","116.12","",""
"24/04/2017 05:00:00 - 24/04/2017 06:00:00","BZN|RO","Without Sequence","155.00","",""
"24/04/2017 06:00:00 - 24/04/2017 07:00:00","BZN|RO","Without Sequence","217.86","",""
"24/04/2017 07:00:00 - 24/04/2017 08:00:00","BZN|RO","Without Sequence","275.00","",""
"24/04/2017 08:00:00 - 24/04/2017 09:00:00","BZN|RO","Without Sequence","283.90","",""
"24/04/2017 09:00:00 - 24/04/2017 10:00:00","BZN|RO","Without Sequence","273.70","",""
"24/04/2017 10:00:00 - 24/04/2017 11:00:00","BZN|RO","Without Sequence","262.00","",""
"24/04/2017 11:00:00 - 24/04/2017 12:00:00","BZN|RO","Without Sequence","272.79","",""
"24/04/2017 12:00:00 - 24/04/2017 13:00:00","BZN|RO","Without Sequence","275.00","",""
"24/04/2017 13:00:00 - 24/04/2017 14:00:00","BZN|RO","Without Sequence","236.00","",""
"24/04/2017 14:00:00 - 24/04/2017 15:00:00","BZN|RO","Without Sequence","211.31","",""
"24/04/2017 15:00:00 - 24/04/2017 16:00:00","BZN|RO","Without Sequence","217.38","",""
"24/04/2017 16:00:00 - 24/04/2017 17:00:00","BZN|RO","Without Sequence","236.00","",""
"24/04/2017 17:00:00 - 24/04/2017 18:00:00","BZN|RO","Without Sequence","258.00","",""
"24/04/2017 18:00:00 - 24/04/2017 19:00:00","BZN|RO","Without Sequence","275.00","",""
"24/04/2017 19:00:00 - 24/04/2017 20:00:00","BZN|RO","Without Sequence","300.10","",""
"24/04/2017 20:00:00 - 24/04/2017 21:00:00","BZN|RO","Without Sequence","315.00","",""
"24/04/2017 21:00:00 - 24/04/2017 22:00:00","BZN|RO","Without Sequence","275.00","",""
"24/04/2017 22:00:00 - 24/04/2017 23:00:00","BZN|RO","Without Sequence","231.00","",""
"24/04/2017 23:00:00 - 25/04/2017 00:00:00","BZN|RO","Without Sequence","208.46","",""
"25/04/2017 00:00:00 - 25/04/2017 01:00:00","BZN|RO","Without Sequence","197.57","",""
"25/04/2017 01:00:00 - 25/04/2017 02:00:00","BZN|RO","Without Sequence","180.00","",""
"25/04/2017 02:00:00 - 25/04/2017 03:00:00","BZN|RO","Without Sequence","159.45","",""
"25/04/2017 03:00:00 - 25/04/2017 04:00:00","BZN|RO","Without Sequence","156.00","",""
"25/04/2017 04:00:00 - 25/04/2017 05:00:00","BZN|RO","Without Sequence","163.25","",""
"25/04/2017 05:00:00 - 25/04/2017 06:00:00","BZN|RO","Without Sequence","210.98","",""
"25/04/2017 06:00:00 - 25/04/2017 07:00:00","BZN|RO","Without Sequence","225.69","",""
"25/04/2017 07:00:00 - 25/04/2017 08:00:00","BZN|RO","Without Sequence","290.00","",""
"25/04/2017 08:00:00 - 25/04/2017 09:00:00","BZN|RO","Without Sequence","287.00","",""
"25/04/2017 09:00:00 - 25/04/2017 10:00:00","BZN|RO","Without Sequence","252.22","",""
"25/04/2017 10:00:00 - 25/04/2017 11:00:00","BZN|RO","Without Sequence","200.22","",""
"25/04/2017 11:00:00 - 25/04/2017 12:00:00","BZN|RO","Without Sequence","183.53","",""
"25/04/2017 12:00:00 - 25/04/2017 13:00:00","BZN|RO","Without Sequence","178.46","",""
"25/04/2017 13:00:00 - 25/04/2017 14:00:00","BZN|RO","Without Sequence","174.26","",""
"25/04/2017 14:00:00 - 25/04/2017 15:00:00","BZN|RO","Without Sequence","156.00","",""
"25/04/2017 15:00:00 - 25/04/2017 16:00:00","BZN|RO","Without Sequence","152.00","",""
"25/04/2017 16:00:00 - 25/04/2017 17:00:00","BZN|RO","Without Sequence","142.00","",""
"25/04/2017 17:00:00 - 25/04/2017 18:00:00","BZN|RO","Without Sequence","152.00","",""
"25/04/2017 18:00:00 - 25/04/2017 19:00:00","BZN|RO","Without Sequence","156.00","",""
"25/04/2017 19:00:00 - 25/04/2017 20:00:00","BZN|RO","Without Sequence","210.69","",""
"25/04/2017 20:00:00 - 25/04/2017 21:00:00","BZN|RO","Without Sequence","230.31","",""
"25/04/2017 21:00:00 - 25/04/2017 22:00:00","BZN|RO","Without Sequence","142.00","",""
"25/04/2017 22:00:00 - 25/04/2017 23:00:00","BZN|RO","Without Sequence","129.00","",""
"25/04/2017 23:00:00 - 26/04/2017 00:00:00","BZN|RO","Without Sequence","119.00","",""
"26/04/2017 00:00:00 - 26/04/2017 01:00:00","BZN|RO","Without Sequence","119.00","",""
"26/04/2017 01:00:00 - 26/04/2017 02:00:00","BZN|RO","Without Sequence","122.00","",""
"26/04/2017 02:00:00 - 26/04/2017 03:00:00","BZN|RO","Without Sequence","129.00","",""
"26/04/2017 03:00:00 - 26/04/2017 04:00:00","BZN|RO","Without Sequence","139.00","",""
"26/04/2017 04:00:00 - 26/04/2017 05:00:00","BZN|RO","Without Sequence","152.00","",""
"26/04/2017 05:00:00 - 26/04/2017 06:00:00","BZN|RO","Without Sequence","175.15","",""
"26/04/2017 06:00:00 - 26/04/2017 07:00:00","BZN|RO","Without Sequence","222.57","",""
"26/04/2017 07:00:00 - 26/04/2017 08:00:00","BZN|RO","Without Sequence","244.78","",""
"26/04/2017 08:00:00 - 26/04/2017 09:00:00","BZN|RO","Without Sequence","269.06","",""
"26/04/2017 09:00:00 - 26/04/2017 10:00:00","BZN|RO","Without Sequence","255.04","",""
"26/04/2017 10:00:00 - 26/04/2017 11:00:00","BZN|RO","Without Sequence","225.35","",""
"26/04/2017 11:00:00 - 26/04/2017 12:00:00","BZN|RO","Without Sequence","221.14","",""
"26/04/2017 12:00:00 - 26/04/2017 13:00:00","BZN|RO","Without Sequence","225.52","",""
"26/04/2017 13:00:00 - 26/04/2017 14:00:00","BZN|RO","Without Sequence","213.36","",""
"26/04/2017 14:00:00 - 26/04/2017 15:00:00","BZN|RO","Without Sequence","219.50","",""
"26/04/2017 15:00:00 - 26/04/2017 16:00:00","BZN|RO","Without Sequence","220.00","",""
"26/04/2017 16:00:00 - 26/04/2017 17:00:00","BZN|RO","Without Sequence","221.89","",""
"26/04/2017 17:00:00 - 26/04/2017 18:00:00","BZN|RO","Without Sequence","227.02","",""
"26/04/2017 18:00:00 - 26/04/2017 19:00:00","BZN|RO","Without Sequence","229.06","",""
"26/04/2017 19:00:00 - 26/04/2017 20:00:00","BZN|RO","Without Sequence","254.47","",""
"26/04/2017 20:00:00 - 26/04/2017 21:00:00","BZN|RO","Without Sequence","290.00","",""
"26/04/2017 21:00:00 - 26/04/2017 22:00:00","BZN|RO","Without Sequence","255.02","",""
"26/04/2017 22:00:00 - 26/04/2017 23:00:00","BZN|RO","Without Sequence","230.87","",""
"26/04/2017 23:00:00 - 27/04/2017 00:00:00","BZN|RO","Without Sequence","203.00","",""
"27/04/2017 00:00:00 - 27/04/2017 01:00:00","BZN|RO","Without Sequence","157.00","",""
"27/04/2017 01:00:00 - 27/04/2017 02:00:00","BZN|RO","Without Sequence","152.00","",""
"27/04/2017 02:00:00 - 27/04/2017 03:00:00","BZN|RO","Without Sequence","147.58","",""
"27/04/2017 03:00:00 - 27/04/2017 04:00:00","BZN|RO","Without Sequence","146.43","",""
"27/04/2017 04:00:00 - 27/04/2017 05:00:00","BZN|RO","Without Sequence","154.72","",""
"27/04/2017 05:00:00 - 27/04/2017 06:00:00","BZN|RO","Without Sequence","188.00","",""
"27/04/2017 06:00:00 - 27/04/2017 07:00:00","BZN|RO","Without Sequence","217.09","",""
"27/04/2017 07:00:00 - 27/04/2017 08:00:00","BZN|RO","Without Sequence","248.00","",""
"27/04/2017 08:00:00 - 27/04/2017 09:00:00","BZN|RO","Without Sequence","246.28","",""
"27/04/2017 09:00:00 - 27/04/2017 10:00:00","BZN|RO","Without Sequence","216.87","",""
"27/04/2017 10:00:00 - 27/04/2017 11:00:00","BZN|RO","Without Sequence","222.13","",""
"27/04/2017 11:00:00 - 27/04/2017 12:00:00","BZN|RO","Without Sequence","211.64","",""
"27/04/2017 12:00:00 - 27/04/2017 13:00:00","BZN|RO","Without Sequence","205.76","",""
"27/04/2017 13:00:00 - 27/04/2017 14:00:00","BZN|RO","Without Sequence","196.16","",""
"27/04/2017 14:00:00 - 27/04/2017 15:00:00","BZN|RO","Without Sequence","189.28","",""
"27/04/2017 15:00:00 - 27/04/2017 16:00:00","BZN|RO","Without Sequence","191.82","",""
"27/04/2017 16:00:00 - 27/04/2017 17:00:00","BZN|RO","Without Sequence","195.23","",""
"27/04/2017 17:00:00 - 27/04/2017 18:00:00","BZN|RO","Without Sequence","200.00","",""
"27/04/2017 18:00:00 - 27/04/2017 19:00:00","BZN|RO","Without Sequence","212.99","",""
"27/04/2017 19:00:00 - 27/04/2017 20:00:00","BZN|RO","Without Sequence","234.97","",""
"27/04/2017 20:00:00 - 27/04/2017 21:00:00","BZN|RO","Without Sequence","258.00","",""
"27/04/2017 21:00:00 - 27/04/2017 22:00:00","BZN|RO","Without Sequence","222.16","",""
"27/04/2017 22:00:00 - 27/04/2017 23:00:00","BZN|RO","Without Sequence","196.20","",""
"27/04/2017 23:00:00 - 28/04/2017 00:00:00","BZN|RO","Without Sequence","157.00","",""
"28/04/2017 00:00:00 - 28/04/2017 01:00:00","BZN|RO","Without Sequence","157.00","",""
"28/04/2017 01:00:00 - 28/04/2017 02:00:00","BZN|RO","Without Sequence","149.43","",""
"28/04/2017 02:00:00 - 28/04/2017 03:00:00","BZN|RO","Without Sequence","141.26","",""
"28/04/2017 03:00:00 - 28/04/2017 04:00:00","BZN|RO","Without Sequence","139.79","",""
"28/04/2017 04:00:00 - 28/04/2017 05:00:00","BZN|RO","Without Sequence","145.07","",""
"28/04/2017 05:00:00 - 28/04/2017 06:00:00","BZN|RO","Without Sequence","168.00","",""
"28/04/2017 06:00:00 - 28/04/2017 07:00:00","BZN|RO","Without Sequence","200.90","",""
"28/04/2017 07:00:00 - 28/04/2017 08:00:00","BZN|RO","Without Sequence","239.31","",""
"28/04/2017 08:00:00 - 28/04/2017 09:00:00","BZN|RO","Without Sequence","290.72","",""
"28/04/2017 09:00:00 - 28/04/2017 10:00:00","BZN|RO","Without Sequence","288.29","",""
"28/04/2017 10:00:00 - 28/04/2017 11:00:00","BZN|RO","Without Sequence","230.15","",""
"28/04/2017 11:00:00 - 28/04/2017 12:00:00","BZN|RO","Without Sequence","222.25","",""
"28/04/2017 12:00:00 - 28/04/2017 13:00:00","BZN|RO","Without Sequence","209.22","",""
"28/04/2017 13:00:00 - 28/04/2017 14:00:00","BZN|RO","Without Sequence","189.36","",""
"28/04/2017 14:00:00 - 28/04/2017 15:00:00","BZN|RO","Without Sequence","182.65","",""
"28/04/2017 15:00:00 - 28/04/2017 16:00:00","BZN|RO","Without Sequence","168.00","",""
"28/04/2017 16:00:00 - 28/04/2017 17:00:00","BZN|RO","Without Sequence","189.75","",""
"28/04/2017 17:00:00 - 28/04/2017 18:00:00","BZN|RO","Without Sequence","188.03","",""
"28/04/2017 18:00:00 - 28/04/2017 19:00:00","BZN|RO","Without Sequence","178.65","",""
"28/04/2017 19:00:00 - 28/04/2017 20:00:00","BZN|RO","Without Sequence","195.09","",""
"28/04/2017 20:00:00 - 28/04/2017 21:00:00","BZN|RO","Without Sequence","230.00","",""
"28/04/2017 21:00:00 - 28/04/2017 22:00:00","BZN|RO","Without Sequence","172.12","",""
"28/04/2017 22:00:00 - 28/04/2017 23:00:00","BZN|RO","Without Sequence","152.00","",""
"28/04/2017 23:00:00 - 29/04/2017 00:00:00","BZN|RO","Without Sequence","137.20","",""
"29/04/2017 00:00:00 - 29/04/2017 01:00:00","BZN|RO","Without Sequence","129.00","",""
"29/04/2017 01:00:00 - 29/04/2017 02:00:00","BZN|RO","Without Sequence","119.00","",""
"29/04/2017 02:00:00 - 29/04/2017 03:00:00","BZN|RO","Without Sequence","119.00","",""
"29/04/2017 03:00:00 - 29/04/2017 04:00:00","BZN|RO","Without Sequence","129.00","",""
"29/04/2017 04:00:00 - 29/04/2017 05:00:00","BZN|RO","Without Sequence","129.00","",""
"29/04/2017 05:00:00 - 29/04/2017 06:00:00","BZN|RO","Without Sequence","129.47","",""
"29/04/2017 06:00:00 - 29/04/2017 07:00:00","BZN|RO","Without Sequence","139.47","",""
"29/04/2017 07:00:00 - 29/04/2017 08:00:00","BZN|RO","Without Sequence","149.75","",""
"29/04/2017 08:00:00 - 29/04/2017 09:00:00","BZN|RO","Without Sequence","168.00","",""
"29/04/2017 09:00:00 - 29/04/2017 10:00:00","BZN|RO","Without Sequence","200.22","",""
"29/04/2017 10:00:00 - 29/04/2017 11:00:00","BZN|RO","Without Sequence","184.85","",""
"29/04/2017 11:00:00 - 29/04/2017 12:00:00","BZN|RO","Without Sequence","166.82","",""
"29/04/2017 12:00:00 - 29/04/2017 13:00:00","BZN|RO","Without Sequence","157.00","",""
"29/04/2017 13:00:00 - 29/04/2017 14:00:00","BZN|RO","Without Sequence","154.40","",""
"29/04/2017 14:00:00 - 29/04/2017 15:00:00","BZN|RO","Without Sequence","142.00","",""
"29/04/2017 15:00:00 - 29/04/2017 16:00:00","BZN|RO","Without Sequence","128.00","",""
"29/04/2017 16:00:00 - 29/04/2017 17:00:00","BZN|RO","Without Sequence","128.00","",""
"29/04/2017 17:00:00 - 29/04/2017 18:00:00","BZN|RO","Without Sequence","146.87","",""
"29/04/2017 18:00:00 - 29/04/2017 19:00:00","BZN|RO","Without Sequence","168.00","",""
"29/04/2017 19:00:00 - 29/04/2017 20:00:00","BZN|RO","Without Sequence","242.81","",""
"29/04/2017 20:00:00 - 29/04/2017 21:00:00","BZN|RO","Without Sequence","250.00","",""
"29/04/2017 21:00:00 - 29/04/2017 22:00:00","BZN|RO","Without Sequence","184.85","",""
"29/04/2017 22:00:00 - 29/04/2017 23:00:00","BZN|RO","Without Sequence","157.00","",""
"29/04/2017 23:00:00 - 30/04/2017 00:00:00","BZN|RO","Without Sequence","149.79","",""
"30/04/2017 00:00:00 - 30/04/2017 01:00:00","BZN|RO","Without Sequence","118.17","",""
"30/04/2017 01:00:00 - 30/04/2017 02:00:00","BZN|RO","Without Sequence","104.38","",""
"30/04/2017 02:00:00 - 30/04/2017 03:00:00","BZN|RO","Without Sequence","98.00","",""
"30/04/2017 03:00:00 - 30/04/2017 04:00:00","BZN|RO","Without Sequence","93.83","",""
"30/04/2017 04:00:00 - 30/04/2017 05:00:00","BZN|RO","Without Sequence","98.00","",""
"30/04/2017 05:00:00 - 30/04/2017 06:00:00","BZN|RO","Without Sequence","98.00","",""
"30/04/2017 06:00:00 - 30/04/2017 07:00:00","BZN|RO","Without Sequence","92.00","",""
"30/04/2017 07:00:00 - 30/04/2017 08:00:00","BZN|RO","Without Sequence","128.00","",""
"30/04/2017 08:00:00 - 30/04/2017 09:00:00","BZN|RO","Without Sequence","168.00","",""
"30/04/2017 09:00:00 - 30/04/2017 10:00:00","BZN|RO","Without Sequence","188.00","",""
"30/04/2017 10:00:00 - 30/04/2017 11:00:00","BZN|RO","Without Sequence","173.97","",""
"30/04/2017 11:00:00 - 30/04/2017 12:00:00","BZN|RO","Without Sequence","168.00","",""
"30/04/2017 12:00:00 - 30/04/2017 13:00:00","BZN|RO","Without Sequence","150.51","",""
"30/04/2017 13:00:00 - 30/04/2017 14:00:00","BZN|RO","Without Sequence","123.46","",""
"30/04/2017 14:00:00 - 30/04/2017 15:00:00","BZN|RO","Without Sequence","113.68","",""
"30/04/2017 15:00:00 - 30/04/2017 16:00:00","BZN|RO","Without Sequence","113.69","",""
"30/04/2017 16:00:00 - 30/04/2017 17:00:00","BZN|RO","Without Sequence","128.00","",""
"30/04/2017 17:00:00 - 30/04/2017 18:00:00","BZN|RO","Without Sequence","162.30","",""
"30/04/2017 18:00:00 - 30/04/2017 19:00:00","BZN|RO","Without Sequence","170.00","",""
"30/04/2017 19:00:00 - 30/04/2017 20:00:00","BZN|RO","Without Sequence","208.25","",""
"30/04/2017 20:00:00 - 30/04/2017 21:00:00","BZN|RO","Without Sequence","238.00","",""
"30/04/2017 21:00:00 - 30/04/2017 22:00:00","BZN|RO","Without Sequence","189.36","",""
"30/04/2017 22:00:00 - 30/04/2017 23:00:00","BZN|RO","Without Sequence","152.14","",""
"30/04/2017 23:00:00 - 01/05/2017 00:00:00","BZN|RO","Without Sequence","119.00","",""
"01/05/2017 00:00:00 - 01/05/2017 01:00:00","BZN|RO","Without Sequence","58.58","",""
"01/05/2017 01:00:00 - 01/05/2017 02:00:00","BZN|RO","Without Sequence","26.00","",""
"01/05/2017 02:00:00 - 01/05/2017 03:00:00","BZN|RO","Without Sequence","1.00","",""
"01/05/2017 03:00:00 - 01/05/2017 04:00:00","BZN|RO","Without Sequence","0.60","",""
"01/05/2017 04:00:00 - 01/05/2017 05:00:00","BZN|RO","Without Sequence","0.60","",""
"01/05/2017 05:00:00 - 01/05/2017 06:00:00","BZN|RO","Without Sequence","1.00","",""
"01/05/2017 06:00:00 - 01/05/2017 07:00:00","BZN|RO","Without Sequence","3.00","",""
"01/05/2017 07:00:00 - 01/05/2017 08:00:00","BZN|RO","Without Sequence","35.97","",""
"01/05/2017 08:00:00 - 01/05/2017 09:00:00","BZN|RO","Without Sequence","52.00","",""
"01/05/2017 09:00:00 - 01/05/2017 10:00:00","BZN|RO","Without Sequence","82.00","",""
"01/05/2017 10:00:00 - 01/05/2017 11:00:00","BZN|RO","Without Sequence","72.00","",""
"01/05/2017 11:00:00 - 01/05/2017 12:00:00","BZN|RO","Without Sequence","72.00","",""
"01/05/2017 12:00:00 - 01/05/2017 13:00:00","BZN|RO","Without Sequence","58.76","",""
"01/05/2017 13:00:00 - 01/05/2017 14:00:00","BZN|RO","Without Sequence","42.00","",""
"01/05/2017 14:00:00 - 01/05/2017 15:00:00","BZN|RO","Without Sequence","42.00","",""
"01/05/2017 15:00:00 - 01/05/2017 16:00:00","BZN|RO","Without Sequence","42.16","",""
"01/05/2017 16:00:00 - 01/05/2017 17:00:00","BZN|RO","Without Sequence","62.65","",""
"01/05/2017 17:00:00 - 01/05/2017 18:00:00","BZN|RO","Without Sequence","98.00","",""
"01/05/2017 18:00:00 - 01/05/2017 19:00:00","BZN|RO","Without Sequence","129.83","",""
"01/05/2017 19:00:00 - 01/05/2017 20:00:00","BZN|RO","Without Sequence","199.75","",""
"01/05/2017 20:00:00 - 01/05/2017 21:00:00","BZN|RO","Without Sequence","250.00","",""
"01/05/2017 21:00:00 - 01/05/2017 22:00:00","BZN|RO","Without Sequence","202.00","",""
"01/05/2017 22:00:00 - 01/05/2017 23:00:00","BZN|RO","Without Sequence","181.45","",""
"01/05/2017 23:00:00 - 02/05/2017 00:00:00","BZN|RO","Without Sequence","200.00","",""
"02/05/2017 00:00:00 - 02/05/2017 01:00:00","BZN|RO","Without Sequence","58.58","",""
"02/05/2017 01:00:00 - 02/05/2017 02:00:00","BZN|RO","Without Sequence","26.00","",""
"02/05/2017 02:00:00 - 02/05/2017 03:00:00","BZN|RO","Without Sequence","1.00","",""
"02/05/2017 03:00:00 - 02/05/2017 04:00:00","BZN|RO","Without Sequence","0.60","",""
"02/05/2017 04:00:00 - 02/05/2017 05:00:00","BZN|RO","Without Sequence","0.60","",""
"02/05/2017 05:00:00 - 02/05/2017 06:00:00","BZN|RO","Without Sequence","1.00","",""
"02/05/2017 06:00:00 - 02/05/2017 07:00:00","BZN|RO","Without Sequence","3.00","",""
"02/05/2017 07:00:00 - 02/05/2017 08:00:00","BZN|RO","Without Sequence","35.97","",""
"02/05/2017 08:00:00 - 02/05/2017 09:00:00","BZN|RO","Without Sequence","52.00","",""
"02/05/2017 09:00:00 - 02/05/2017 10:00:00","BZN|RO","Without Sequence","82.00","",""
"02/05/2017 10:00:00 - 02/05/2017 11:00:00","BZN|RO","Without Sequence","72.00","",""
"02/05/2017 11:00:00 - 02/05/2017 12:00:00","BZN|RO","Without Sequence","72.00","",""
"02/05/2017 12:00:00 - 02/05/2017 13:00:00","BZN|RO","Without Sequence","58.76","",""
"02/05/2017 13:00:00 - 02/05/2017 14:00:00","BZN|RO","Without Sequence","42.00","",""
"02/05/2017 14:00:00 - 02/05/2017 15:00:00","BZN|RO","Without Sequence","42.00","",""
"02/05/2017 15:00:00 - 02/05/2017 16:00:00","BZN|RO","Without Sequence","42.16","",""
"02/05/2017 16:00:00 - 02/05/2017 17:00:00","BZN|RO","Without Sequence","62.65","",""
"02/05/2017 17:00:00 - 02/05/2017 18:00:00","BZN|RO","Without Sequence","98.00","",""
"02/05/2017 18:00:00 - 02/05/2017 19:00:00","BZN|RO","Without Sequence","129.83","",""
"02/05/2017 19:00:00 - 02/05/2017 20:00:00","BZN|RO","Without Sequence","199.75","",""
"02/05/2017 20:00:00 - 02/05/2017 21:00:00","BZN|RO","Without Sequence","250.00","",""
"02/05/2017 21:00:00 - 02/05/2017 22:00:00","BZN|RO","Without Sequence","202.00","",""
"02/05/2017 22:00:00 - 02/05/2017 23:00:00","BZN|RO","Without Sequence","181.45","",""
"02/05/2017 23:00:00 - 03/05/2017 00:00:00","BZN|RO","Without Sequence","200.00","",""
"03/05/2017 00:00:00 - 03/05/2017 01:00:00","BZN|RO","Without Sequence","58.58","",""
"03/05/2017 01:00:00 - 03/05/2017 02:00:00","BZN|RO","Without Sequence","26.00","",""
"03/05/2017 02:00:00 - 03/05/2017 03:00:00","BZN|RO","Without Sequence","1.00","",""
"03/05/2017 03:00:00 - 03/05/2017 04:00:00","BZN|RO","Without Sequence","0.60","",""
"03/05/2017 04:00:00 - 03/05/2017 05:00:00","BZN|RO","Without Sequence","0.60","",""
"03/05/2017 05:00:00 - 03/05/2017 06:00:00","BZN|RO","Without Sequence","1.00","",""
"03/05/2017 06:00:00 - 03/05/2017 07:00:00","BZN|RO","Without Sequence","3.00","",""
"03/05/2017 07:00:00 - 03/05/2017 08:00:00","BZN|RO","Without Sequence","35.97","",""
"03/05/2017 08:00:00 - 03/05/2017 09:00:00","BZN|RO","Without Sequence","52.00","",""
"03/05/2017 09:00:00 - 03/05/2017 10:00:00","BZN|RO","Without Sequence","82.00","",""
"03/05/2017 10:00:00 - 03/05/2017 11:00:00","BZN|RO","Without Sequence","72.00","",""
"03/05/2017 11:00:00 - 03/05/2017 12:00:00","BZN|RO","Without Sequence","72.00","",""
"03/05/2017 12:00:00 - 03/05/2017 13:00:00","BZN|RO","Without Sequence","58.76","",""
"03/05/2017 13:00:00 - 03/05/2017 14:00:00","BZN|RO","Without Sequence","42.00","",""
"03/05/2017 14:00:00 - 03/05/2017 15:00:00","BZN|RO","Without Sequence","42.00","",""
"03/05/2017 15:00:00 - 03/05/2017 16:00:00","BZN|RO","Without Sequence","42.16","",""
"03/05/2017 16:00:00 - 03/05/2017 17:00:00","BZN|RO","Without Sequence","62.65","",""
"03/05/2017 17:00:00 - 03/05/2017 18:00:00","BZN|RO","Without Sequence","98.00","",""
"03/05/2017 18:00:00 - 03/05/2017 19:00:00","BZN|RO","Without Sequence","129.83","",""
"03/05/2017 19:00:00 - 03/05/2017 20:00:00","BZN|RO","Without Sequence","199.75","",""
"03/05/2017 20:00:00 - 03/05/2017 21:00:00","BZN|RO","Without Sequence","250.00","",""
"03/05/2017 21:00:00 - 03/05/2017 22:00:00","BZN|RO","Without Sequence","202.00","",""
"03/05/2017 22:00:00 - 03/05/2017 23:00:00","BZN|RO","Without Sequence","181.45","",""
"03/05/2017 23:00:00 - 04/05/2017 00:00:00","BZN|RO","Without Sequence","200.00","",""
"04/05/2017 00:00:00 - 04/05/2017 01:00:00","BZN|RO","Without Sequence","199.36","",""
"04/05/2017 01:00:00 - 04/05/2017 02:00:00","BZN|RO","Without Sequence","170.51","",""
"04/05/2017 02:00:00 - 04/05/2017 03:00:00","BZN|RO","Without Sequence","122.75","",""
"04/05/2017 03:00:00 - 04/05/2017 04:00:00","BZN|RO","Without Sequence","122.00","",""
"04/05/2017 04:00:00 - 04/05/2017 05:00:00","BZN|RO","Without Sequence","127.23","",""
"04/05/2017 05:00:00 - 04/05/2017 06:00:00","BZN|RO","Without Sequence","169.96","",""
"04/05/2017 06:00:00 - 04/05/2017 07:00:00","BZN|RO","Without Sequence","209.25","",""
"04/05/2017 07:00:00 - 04/05/2017 08:00:00","BZN|RO","Without Sequence","238.91","",""
"04/05/2017 08:00:00 - 04/05/2017 09:00:00","BZN|RO","Without Sequence","258.23","",""
"04/05/2017 09:00:00 - 04/05/2017 10:00:00","BZN|RO","Without Sequence","246.96","",""
"04/05/2017 10:00:00 - 04/05/2017 11:00:00","BZN|RO","Without Sequence","239.89","",""
"04/05/2017 11:00:00 - 04/05/2017 12:00:00","BZN|RO","Without Sequence","236.44","",""
"04/05/2017 12:00:00 - 04/05/2017 13:00:00","BZN|RO","Without Sequence","236.59","",""
"04/05/2017 13:00:00 - 04/05/2017 14:00:00","BZN|RO","Without Sequence","226.59","",""
"04/05/2017 14:00:00 - 04/05/2017 15:00:00","BZN|RO","Without Sequence","223.72","",""
"04/05/2017 15:00:00 - 04/05/2017 16:00:00","BZN|RO","Without Sequence","223.72","",""
"04/05/2017 16:00:00 - 04/05/2017 17:00:00","BZN|RO","Without Sequence","223.72","",""
"04/05/2017 17:00:00 - 04/05/2017 18:00:00","BZN|RO","Without Sequence","220.65","",""
"04/05/2017 18:00:00 - 04/05/2017 19:00:00","BZN|RO","Without Sequence","225.44","",""
"04/05/2017 19:00:00 - 04/05/2017 20:00:00","BZN|RO","Without Sequence","249.72","",""
"04/05/2017 20:00:00 - 04/05/2017 21:00:00","BZN|RO","Without Sequence","278.00","",""
"04/05/2017 21:00:00 - 04/05/2017 22:00:00","BZN|RO","Without Sequence","245.33","",""
"04/05/2017 22:00:00 - 04/05/2017 23:00:00","BZN|RO","Without Sequence","230.36","",""
