"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (RON/MWh)","Intraday Period (CET/CEST)","Intraday Price (RON/MWh)"
"06/03/2018 05:00:00 - 06/03/2018 06:00:00","BZN|RO","Without Sequence","174.11","",""
"06/03/2018 06:00:00 - 06/03/2018 07:00:00","BZN|RO","Without Sequence","168.00","",""
"06/03/2018 07:00:00 - 06/03/2018 08:00:00","BZN|RO","Without Sequence","219.00","",""
"06/03/2018 08:00:00 - 06/03/2018 09:00:00","BZN|RO","Without Sequence","231.00","",""
"06/03/2018 09:00:00 - 06/03/2018 10:00:00","BZN|RO","Without Sequence","229.00","",""
"06/03/2018 10:00:00 - 06/03/2018 11:00:00","BZN|RO","Without Sequence","199.50","",""
"06/03/2018 11:00:00 - 06/03/2018 12:00:00","BZN|RO","Without Sequence","201.91","",""
"06/03/2018 12:00:00 - 06/03/2018 13:00:00","BZN|RO","Without Sequence","229.00","",""
"06/03/2018 13:00:00 - 06/03/2018 14:00:00","BZN|RO","Without Sequence","223.63","",""
"06/03/2018 14:00:00 - 06/03/2018 15:00:00","BZN|RO","Without Sequence","220.86","",""
"06/03/2018 15:00:00 - 06/03/2018 16:00:00","BZN|RO","Without Sequence","235.72","",""
"06/03/2018 16:00:00 - 06/03/2018 17:00:00","BZN|RO","Without Sequence","242.54","",""
"06/03/2018 17:00:00 - 06/03/2018 18:00:00","BZN|RO","Without Sequence","289.62","",""
"06/03/2018 18:00:00 - 06/03/2018 19:00:00","BZN|RO","Without Sequence","364.37","",""
"06/03/2018 19:00:00 - 06/03/2018 20:00:00","BZN|RO","Without Sequence","329.00","",""
"06/03/2018 20:00:00 - 06/03/2018 21:00:00","BZN|RO","Without Sequence","263.28","",""
"06/03/2018 21:00:00 - 06/03/2018 22:00:00","BZN|RO","Without Sequence","244.48","",""
"06/03/2018 22:00:00 - 06/03/2018 23:00:00","BZN|RO","Without Sequence","203.03","",""
"06/03/2018 23:00:00 - 07/03/2018 00:00:00","BZN|RO","Without Sequence","172.38","",""
"07/03/2018 00:00:00 - 07/03/2018 01:00:00","BZN|RO","Without Sequence","138.00","",""
"07/03/2018 01:00:00 - 07/03/2018 02:00:00","BZN|RO","Without Sequence","91.00","",""
"07/03/2018 02:00:00 - 07/03/2018 03:00:00","BZN|RO","Without Sequence","50.00","",""
"07/03/2018 03:00:00 - 07/03/2018 04:00:00","BZN|RO","Without Sequence","30.00","",""
"07/03/2018 04:00:00 - 07/03/2018 05:00:00","BZN|RO","Without Sequence","83.88","",""
"07/03/2018 05:00:00 - 07/03/2018 06:00:00","BZN|RO","Without Sequence","119.00","",""
"07/03/2018 06:00:00 - 07/03/2018 07:00:00","BZN|RO","Without Sequence","168.00","",""
"07/03/2018 07:00:00 - 07/03/2018 08:00:00","BZN|RO","Without Sequence","219.01","",""
"07/03/2018 08:00:00 - 07/03/2018 09:00:00","BZN|RO","Without Sequence","205.03","",""
"07/03/2018 09:00:00 - 07/03/2018 10:00:00","BZN|RO","Without Sequence","195.71","",""
"07/03/2018 10:00:00 - 07/03/2018 11:00:00","BZN|RO","Without Sequence","168.00","",""
"07/03/2018 11:00:00 - 07/03/2018 12:00:00","BZN|RO","Without Sequence","121.15","",""
"07/03/2018 12:00:00 - 07/03/2018 13:00:00","BZN|RO","Without Sequence","81.00","",""
"07/03/2018 13:00:00 - 07/03/2018 14:00:00","BZN|RO","Without Sequence","30.00","",""
"07/03/2018 14:00:00 - 07/03/2018 15:00:00","BZN|RO","Without Sequence","10.00","",""
"07/03/2018 15:00:00 - 07/03/2018 16:00:00","BZN|RO","Without Sequence","25.00","",""
"07/03/2018 16:00:00 - 07/03/2018 17:00:00","BZN|RO","Without Sequence","61.00","",""
"07/03/2018 17:00:00 - 07/03/2018 18:00:00","BZN|RO","Without Sequence","138.00","",""
"07/03/2018 18:00:00 - 07/03/2018 19:00:00","BZN|RO","Without Sequence","197.00","",""
"07/03/2018 19:00:00 - 07/03/2018 20:00:00","BZN|RO","Without Sequence","178.00","",""
"07/03/2018 20:00:00 - 07/03/2018 21:00:00","BZN|RO","Without Sequence","162.00","",""
"07/03/2018 21:00:00 - 07/03/2018 22:00:00","BZN|RO","Without Sequence","135.13","",""
"07/03/2018 22:00:00 - 07/03/2018 23:00:00","BZN|RO","Without Sequence","138.00","",""
"07/03/2018 23:00:00 - 08/03/2018 00:00:00","BZN|RO","Without Sequence","102.52","",""
"08/03/2018 00:00:00 - 08/03/2018 01:00:00","BZN|RO","Without Sequence","119.00","",""
"08/03/2018 01:00:00 - 08/03/2018 02:00:00","BZN|RO","Without Sequence","92.60","",""
"08/03/2018 02:00:00 - 08/03/2018 03:00:00","BZN|RO","Without Sequence","92.60","",""
"08/03/2018 03:00:00 - 08/03/2018 04:00:00","BZN|RO","Without Sequence","110.00","",""
"08/03/2018 04:00:00 - 08/03/2018 05:00:00","BZN|RO","Without Sequence","136.89","",""
"08/03/2018 05:00:00 - 08/03/2018 06:00:00","BZN|RO","Without Sequence","151.48","",""
"08/03/2018 06:00:00 - 08/03/2018 07:00:00","BZN|RO","Without Sequence","185.03","",""
"08/03/2018 07:00:00 - 08/03/2018 08:00:00","BZN|RO","Without Sequence","247.00","",""
"08/03/2018 08:00:00 - 08/03/2018 09:00:00","BZN|RO","Without Sequence","287.00","",""
"08/03/2018 09:00:00 - 08/03/2018 10:00:00","BZN|RO","Without Sequence","248.00","",""
"08/03/2018 10:00:00 - 08/03/2018 11:00:00","BZN|RO","Without Sequence","219.00","",""
"08/03/2018 11:00:00 - 08/03/2018 12:00:00","BZN|RO","Without Sequence","195.94","",""
"08/03/2018 12:00:00 - 08/03/2018 13:00:00","BZN|RO","Without Sequence","190.00","",""
"08/03/2018 13:00:00 - 08/03/2018 14:00:00","BZN|RO","Without Sequence","186.10","",""
"08/03/2018 14:00:00 - 08/03/2018 15:00:00","BZN|RO","Without Sequence","174.74","",""
"08/03/2018 15:00:00 - 08/03/2018 16:00:00","BZN|RO","Without Sequence","174.74","",""
"08/03/2018 16:00:00 - 08/03/2018 17:00:00","BZN|RO","Without Sequence","205.76","",""
"08/03/2018 17:00:00 - 08/03/2018 18:00:00","BZN|RO","Without Sequence","257.00","",""
"08/03/2018 18:00:00 - 08/03/2018 19:00:00","BZN|RO","Without Sequence","341.63","",""
"08/03/2018 19:00:00 - 08/03/2018 20:00:00","BZN|RO","Without Sequence","338.53","",""
"08/03/2018 20:00:00 - 08/03/2018 21:00:00","BZN|RO","Without Sequence","239.00","",""
"08/03/2018 21:00:00 - 08/03/2018 22:00:00","BZN|RO","Without Sequence","186.38","",""
"08/03/2018 22:00:00 - 08/03/2018 23:00:00","BZN|RO","Without Sequence","154.54","",""
"08/03/2018 23:00:00 - 09/03/2018 00:00:00","BZN|RO","Without Sequence","125.39","",""
"09/03/2018 00:00:00 - 09/03/2018 01:00:00","BZN|RO","Without Sequence","97.67","",""
"09/03/2018 01:00:00 - 09/03/2018 02:00:00","BZN|RO","Without Sequence","93.19","",""
"09/03/2018 02:00:00 - 09/03/2018 03:00:00","BZN|RO","Without Sequence","84.00","",""
"09/03/2018 03:00:00 - 09/03/2018 04:00:00","BZN|RO","Without Sequence","84.00","",""
"09/03/2018 04:00:00 - 09/03/2018 05:00:00","BZN|RO","Without Sequence","107.13","",""
"09/03/2018 05:00:00 - 09/03/2018 06:00:00","BZN|RO","Without Sequence","126.23","",""
"09/03/2018 06:00:00 - 09/03/2018 07:00:00","BZN|RO","Without Sequence","147.00","",""
"09/03/2018 07:00:00 - 09/03/2018 08:00:00","BZN|RO","Without Sequence","187.00","",""
"09/03/2018 08:00:00 - 09/03/2018 09:00:00","BZN|RO","Without Sequence","206.00","",""
"09/03/2018 09:00:00 - 09/03/2018 10:00:00","BZN|RO","Without Sequence","189.50","",""
"09/03/2018 10:00:00 - 09/03/2018 11:00:00","BZN|RO","Without Sequence","157.00","",""
"09/03/2018 11:00:00 - 09/03/2018 12:00:00","BZN|RO","Without Sequence","138.00","",""
"09/03/2018 12:00:00 - 09/03/2018 13:00:00","BZN|RO","Without Sequence","138.00","",""
"09/03/2018 13:00:00 - 09/03/2018 14:00:00","BZN|RO","Without Sequence","125.67","",""
"09/03/2018 14:00:00 - 09/03/2018 15:00:00","BZN|RO","Without Sequence","131.36","",""
"09/03/2018 15:00:00 - 09/03/2018 16:00:00","BZN|RO","Without Sequence","150.51","",""
"09/03/2018 16:00:00 - 09/03/2018 17:00:00","BZN|RO","Without Sequence","149.99","",""
"09/03/2018 17:00:00 - 09/03/2018 18:00:00","BZN|RO","Without Sequence","228.00","",""
"09/03/2018 18:00:00 - 09/03/2018 19:00:00","BZN|RO","Without Sequence","256.05","",""
"09/03/2018 19:00:00 - 09/03/2018 20:00:00","BZN|RO","Without Sequence","234.00","",""
"09/03/2018 20:00:00 - 09/03/2018 21:00:00","BZN|RO","Without Sequence","179.00","",""
"09/03/2018 21:00:00 - 09/03/2018 22:00:00","BZN|RO","Without Sequence","138.00","",""
"09/03/2018 22:00:00 - 09/03/2018 23:00:00","BZN|RO","Without Sequence","153.78","",""
"09/03/2018 23:00:00 - 10/03/2018 00:00:00","BZN|RO","Without Sequence","115.89","",""
"10/03/2018 00:00:00 - 10/03/2018 01:00:00","BZN|RO","Without Sequence","50.00","",""
"10/03/2018 01:00:00 - 10/03/2018 02:00:00","BZN|RO","Without Sequence","48.00","",""
"10/03/2018 02:00:00 - 10/03/2018 03:00:00","BZN|RO","Without Sequence","48.00","",""
"10/03/2018 03:00:00 - 10/03/2018 04:00:00","BZN|RO","Without Sequence","48.00","",""
"10/03/2018 04:00:00 - 10/03/2018 05:00:00","BZN|RO","Without Sequence","68.00","",""
"10/03/2018 05:00:00 - 10/03/2018 06:00:00","BZN|RO","Without Sequence","118.39","",""
"10/03/2018 06:00:00 - 10/03/2018 07:00:00","BZN|RO","Without Sequence","130.46","",""
"10/03/2018 07:00:00 - 10/03/2018 08:00:00","BZN|RO","Without Sequence","142.11","",""
"10/03/2018 08:00:00 - 10/03/2018 09:00:00","BZN|RO","Without Sequence","161.30","",""
"10/03/2018 09:00:00 - 10/03/2018 10:00:00","BZN|RO","Without Sequence","172.39","",""
"10/03/2018 10:00:00 - 10/03/2018 11:00:00","BZN|RO","Without Sequence","170.06","",""
"10/03/2018 11:00:00 - 10/03/2018 12:00:00","BZN|RO","Without Sequence","170.06","",""
"10/03/2018 12:00:00 - 10/03/2018 13:00:00","BZN|RO","Without Sequence","162.97","",""
"10/03/2018 13:00:00 - 10/03/2018 14:00:00","BZN|RO","Without Sequence","153.29","",""
"10/03/2018 14:00:00 - 10/03/2018 15:00:00","BZN|RO","Without Sequence","144.44","",""
"10/03/2018 15:00:00 - 10/03/2018 16:00:00","BZN|RO","Without Sequence","144.71","",""
"10/03/2018 16:00:00 - 10/03/2018 17:00:00","BZN|RO","Without Sequence","153.73","",""
"10/03/2018 17:00:00 - 10/03/2018 18:00:00","BZN|RO","Without Sequence","171.05","",""
"10/03/2018 18:00:00 - 10/03/2018 19:00:00","BZN|RO","Without Sequence","209.69","",""
"10/03/2018 19:00:00 - 10/03/2018 20:00:00","BZN|RO","Without Sequence","203.67","",""
"10/03/2018 20:00:00 - 10/03/2018 21:00:00","BZN|RO","Without Sequence","174.11","",""
"10/03/2018 21:00:00 - 10/03/2018 22:00:00","BZN|RO","Without Sequence","158.83","",""
"10/03/2018 22:00:00 - 10/03/2018 23:00:00","BZN|RO","Without Sequence","153.29","",""
"10/03/2018 23:00:00 - 11/03/2018 00:00:00","BZN|RO","Without Sequence","134.65","",""
"11/03/2018 00:00:00 - 11/03/2018 01:00:00","BZN|RO","Without Sequence","121.31","",""
"11/03/2018 01:00:00 - 11/03/2018 02:00:00","BZN|RO","Without Sequence","99.33","",""
"11/03/2018 02:00:00 - 11/03/2018 03:00:00","BZN|RO","Without Sequence","97.80","",""
"11/03/2018 03:00:00 - 11/03/2018 04:00:00","BZN|RO","Without Sequence","94.24","",""
"11/03/2018 04:00:00 - 11/03/2018 05:00:00","BZN|RO","Without Sequence","97.47","",""
"11/03/2018 05:00:00 - 11/03/2018 06:00:00","BZN|RO","Without Sequence","97.80","",""
"11/03/2018 06:00:00 - 11/03/2018 07:00:00","BZN|RO","Without Sequence","97.80","",""
"11/03/2018 07:00:00 - 11/03/2018 08:00:00","BZN|RO","Without Sequence","102.45","",""
"11/03/2018 08:00:00 - 11/03/2018 09:00:00","BZN|RO","Without Sequence","109.49","",""
"11/03/2018 09:00:00 - 11/03/2018 10:00:00","BZN|RO","Without Sequence","116.19","",""
"11/03/2018 10:00:00 - 11/03/2018 11:00:00","BZN|RO","Without Sequence","113.49","",""
"11/03/2018 11:00:00 - 11/03/2018 12:00:00","BZN|RO","Without Sequence","114.28","",""
"11/03/2018 12:00:00 - 11/03/2018 13:00:00","BZN|RO","Without Sequence","97.80","",""
"11/03/2018 13:00:00 - 11/03/2018 14:00:00","BZN|RO","Without Sequence","94.22","",""
"11/03/2018 14:00:00 - 11/03/2018 15:00:00","BZN|RO","Without Sequence","93.98","",""
"11/03/2018 15:00:00 - 11/03/2018 16:00:00","BZN|RO","Without Sequence","97.98","",""
"11/03/2018 16:00:00 - 11/03/2018 17:00:00","BZN|RO","Without Sequence","104.78","",""
"11/03/2018 17:00:00 - 11/03/2018 18:00:00","BZN|RO","Without Sequence","128.50","",""
"11/03/2018 18:00:00 - 11/03/2018 19:00:00","BZN|RO","Without Sequence","157.27","",""
"11/03/2018 19:00:00 - 11/03/2018 20:00:00","BZN|RO","Without Sequence","158.34","",""
"11/03/2018 20:00:00 - 11/03/2018 21:00:00","BZN|RO","Without Sequence","140.64","",""
"11/03/2018 21:00:00 - 11/03/2018 22:00:00","BZN|RO","Without Sequence","124.97","",""
"11/03/2018 22:00:00 - 11/03/2018 23:00:00","BZN|RO","Without Sequence","118.80","",""
"11/03/2018 23:00:00 - 12/03/2018 00:00:00","BZN|RO","Without Sequence","97.00","",""
"12/03/2018 00:00:00 - 12/03/2018 01:00:00","BZN|RO","Without Sequence","58.00","",""
"12/03/2018 01:00:00 - 12/03/2018 02:00:00","BZN|RO","Without Sequence","48.00","",""
"12/03/2018 02:00:00 - 12/03/2018 03:00:00","BZN|RO","Without Sequence","48.00","",""
"12/03/2018 03:00:00 - 12/03/2018 04:00:00","BZN|RO","Without Sequence","48.00","",""
"12/03/2018 04:00:00 - 12/03/2018 05:00:00","BZN|RO","Without Sequence","58.00","",""
"12/03/2018 05:00:00 - 12/03/2018 06:00:00","BZN|RO","Without Sequence","131.98","",""
"12/03/2018 06:00:00 - 12/03/2018 07:00:00","BZN|RO","Without Sequence","183.95","",""
"12/03/2018 07:00:00 - 12/03/2018 08:00:00","BZN|RO","Without Sequence","220.32","",""
"12/03/2018 08:00:00 - 12/03/2018 09:00:00","BZN|RO","Without Sequence","228.19","",""
"12/03/2018 09:00:00 - 12/03/2018 10:00:00","BZN|RO","Without Sequence","228.01","",""
"12/03/2018 10:00:00 - 12/03/2018 11:00:00","BZN|RO","Without Sequence","209.70","",""
"12/03/2018 11:00:00 - 12/03/2018 12:00:00","BZN|RO","Without Sequence","192.76","",""
"12/03/2018 12:00:00 - 12/03/2018 13:00:00","BZN|RO","Without Sequence","177.86","",""
"12/03/2018 13:00:00 - 12/03/2018 14:00:00","BZN|RO","Without Sequence","168.00","",""
"12/03/2018 14:00:00 - 12/03/2018 15:00:00","BZN|RO","Without Sequence","138.00","",""
"12/03/2018 15:00:00 - 12/03/2018 16:00:00","BZN|RO","Without Sequence","138.00","",""
"12/03/2018 16:00:00 - 12/03/2018 17:00:00","BZN|RO","Without Sequence","138.00","",""
"12/03/2018 17:00:00 - 12/03/2018 18:00:00","BZN|RO","Without Sequence","168.00","",""
"12/03/2018 18:00:00 - 12/03/2018 19:00:00","BZN|RO","Without Sequence","221.46","",""
"12/03/2018 19:00:00 - 12/03/2018 20:00:00","BZN|RO","Without Sequence","199.00","",""
"12/03/2018 20:00:00 - 12/03/2018 21:00:00","BZN|RO","Without Sequence","130.00","",""
"12/03/2018 21:00:00 - 12/03/2018 22:00:00","BZN|RO","Without Sequence","30.00","",""
"12/03/2018 22:00:00 - 12/03/2018 23:00:00","BZN|RO","Without Sequence","25.00","",""
"12/03/2018 23:00:00 - 13/03/2018 00:00:00","BZN|RO","Without Sequence","1.00","",""
"13/03/2018 00:00:00 - 13/03/2018 01:00:00","BZN|RO","Without Sequence","0.90","",""
"13/03/2018 01:00:00 - 13/03/2018 02:00:00","BZN|RO","Without Sequence","0.90","",""
"13/03/2018 02:00:00 - 13/03/2018 03:00:00","BZN|RO","Without Sequence","1.00","",""
"13/03/2018 03:00:00 - 13/03/2018 04:00:00","BZN|RO","Without Sequence","1.00","",""
"13/03/2018 04:00:00 - 13/03/2018 05:00:00","BZN|RO","Without Sequence","10.00","",""
"13/03/2018 05:00:00 - 13/03/2018 06:00:00","BZN|RO","Without Sequence","49.00","",""
"13/03/2018 06:00:00 - 13/03/2018 07:00:00","BZN|RO","Without Sequence","100.00","",""
"13/03/2018 07:00:00 - 13/03/2018 08:00:00","BZN|RO","Without Sequence","199.00","",""
"13/03/2018 08:00:00 - 13/03/2018 09:00:00","BZN|RO","Without Sequence","199.00","",""
"13/03/2018 09:00:00 - 13/03/2018 10:00:00","BZN|RO","Without Sequence","150.93","",""
"13/03/2018 10:00:00 - 13/03/2018 11:00:00","BZN|RO","Without Sequence","167.00","",""
"13/03/2018 11:00:00 - 13/03/2018 12:00:00","BZN|RO","Without Sequence","168.00","",""
"13/03/2018 12:00:00 - 13/03/2018 13:00:00","BZN|RO","Without Sequence","195.72","",""
"13/03/2018 13:00:00 - 13/03/2018 14:00:00","BZN|RO","Without Sequence","170.00","",""
"13/03/2018 14:00:00 - 13/03/2018 15:00:00","BZN|RO","Without Sequence","168.00","",""
"13/03/2018 15:00:00 - 13/03/2018 16:00:00","BZN|RO","Without Sequence","170.00","",""
"13/03/2018 16:00:00 - 13/03/2018 17:00:00","BZN|RO","Without Sequence","199.00","",""
"13/03/2018 17:00:00 - 13/03/2018 18:00:00","BZN|RO","Without Sequence","219.34","",""
"13/03/2018 18:00:00 - 13/03/2018 19:00:00","BZN|RO","Without Sequence","244.10","",""
"13/03/2018 19:00:00 - 13/03/2018 20:00:00","BZN|RO","Without Sequence","235.46","",""
"13/03/2018 20:00:00 - 13/03/2018 21:00:00","BZN|RO","Without Sequence","203.23","",""
"13/03/2018 21:00:00 - 13/03/2018 22:00:00","BZN|RO","Without Sequence","147.00","",""
"13/03/2018 22:00:00 - 13/03/2018 23:00:00","BZN|RO","Without Sequence","119.00","",""
"13/03/2018 23:00:00 - 14/03/2018 00:00:00","BZN|RO","Without Sequence","78.00","",""
"14/03/2018 00:00:00 - 14/03/2018 01:00:00","BZN|RO","Without Sequence","30.00","",""
"14/03/2018 01:00:00 - 14/03/2018 02:00:00","BZN|RO","Without Sequence","25.00","",""
"14/03/2018 02:00:00 - 14/03/2018 03:00:00","BZN|RO","Without Sequence","30.00","",""
"14/03/2018 03:00:00 - 14/03/2018 04:00:00","BZN|RO","Without Sequence","48.00","",""
"14/03/2018 04:00:00 - 14/03/2018 05:00:00","BZN|RO","Without Sequence","48.00","",""
"14/03/2018 05:00:00 - 14/03/2018 06:00:00","BZN|RO","Without Sequence","139.00","",""
"14/03/2018 06:00:00 - 14/03/2018 07:00:00","BZN|RO","Without Sequence","165.00","",""
"14/03/2018 07:00:00 - 14/03/2018 08:00:00","BZN|RO","Without Sequence","187.00","",""
"14/03/2018 08:00:00 - 14/03/2018 09:00:00","BZN|RO","Without Sequence","187.00","",""
"14/03/2018 09:00:00 - 14/03/2018 10:00:00","BZN|RO","Without Sequence","129.00","",""
"14/03/2018 10:00:00 - 14/03/2018 11:00:00","BZN|RO","Without Sequence","78.00","",""
"14/03/2018 11:00:00 - 14/03/2018 12:00:00","BZN|RO","Without Sequence","50.00","",""
"14/03/2018 12:00:00 - 14/03/2018 13:00:00","BZN|RO","Without Sequence","48.00","",""
"14/03/2018 13:00:00 - 14/03/2018 14:00:00","BZN|RO","Without Sequence","48.00","",""
"14/03/2018 14:00:00 - 14/03/2018 15:00:00","BZN|RO","Without Sequence","48.00","",""
"14/03/2018 15:00:00 - 14/03/2018 16:00:00","BZN|RO","Without Sequence","50.00","",""
"14/03/2018 16:00:00 - 14/03/2018 17:00:00","BZN|RO","Without Sequence","66.66","",""
"14/03/2018 17:00:00 - 14/03/2018 18:00:00","BZN|RO","Without Sequence","187.00","",""
"14/03/2018 18:00:00 - 14/03/2018 19:00:00","BZN|RO","Without Sequence","293.31","",""
"14/03/2018 19:00:00 - 14/03/2018 20:00:00","BZN|RO","Without Sequence","296.01","",""
"14/03/2018 20:00:00 - 14/03/2018 21:00:00","BZN|RO","Without Sequence","237.74","",""
"14/03/2018 21:00:00 - 14/03/2018 22:00:00","BZN|RO","Without Sequence","148.00","",""
"14/03/2018 22:00:00 - 14/03/2018 23:00:00","BZN|RO","Without Sequence","159.00","",""
"14/03/2018 23:00:00 - 15/03/2018 00:00:00","BZN|RO","Without Sequence","103.95","",""
"15/03/2018 00:00:00 - 15/03/2018 01:00:00","BZN|RO","Without Sequence","115.12","",""
"15/03/2018 01:00:00 - 15/03/2018 02:00:00","BZN|RO","Without Sequence","105.34","",""
"15/03/2018 02:00:00 - 15/03/2018 03:00:00","BZN|RO","Without Sequence","98.97","",""
"15/03/2018 03:00:00 - 15/03/2018 04:00:00","BZN|RO","Without Sequence","90.88","",""
"15/03/2018 04:00:00 - 15/03/2018 05:00:00","BZN|RO","Without Sequence","100.07","",""
"15/03/2018 05:00:00 - 15/03/2018 06:00:00","BZN|RO","Without Sequence","113.72","",""
"15/03/2018 06:00:00 - 15/03/2018 07:00:00","BZN|RO","Without Sequence","159.84","",""
"15/03/2018 07:00:00 - 15/03/2018 08:00:00","BZN|RO","Without Sequence","191.09","",""
"15/03/2018 08:00:00 - 15/03/2018 09:00:00","BZN|RO","Without Sequence","187.00","",""
"15/03/2018 09:00:00 - 15/03/2018 10:00:00","BZN|RO","Without Sequence","158.28","",""
"15/03/2018 10:00:00 - 15/03/2018 11:00:00","BZN|RO","Without Sequence","130.81","",""
"15/03/2018 11:00:00 - 15/03/2018 12:00:00","BZN|RO","Without Sequence","123.51","",""
"15/03/2018 12:00:00 - 15/03/2018 13:00:00","BZN|RO","Without Sequence","111.39","",""
"15/03/2018 13:00:00 - 15/03/2018 14:00:00","BZN|RO","Without Sequence","108.63","",""
"15/03/2018 14:00:00 - 15/03/2018 15:00:00","BZN|RO","Without Sequence","100.52","",""
"15/03/2018 15:00:00 - 15/03/2018 16:00:00","BZN|RO","Without Sequence","116.28","",""
"15/03/2018 16:00:00 - 15/03/2018 17:00:00","BZN|RO","Without Sequence","130.55","",""
"15/03/2018 17:00:00 - 15/03/2018 18:00:00","BZN|RO","Without Sequence","158.34","",""
"15/03/2018 18:00:00 - 15/03/2018 19:00:00","BZN|RO","Without Sequence","178.00","",""
"15/03/2018 19:00:00 - 15/03/2018 20:00:00","BZN|RO","Without Sequence","178.00","",""
"15/03/2018 20:00:00 - 15/03/2018 21:00:00","BZN|RO","Without Sequence","152.22","",""
"15/03/2018 21:00:00 - 15/03/2018 22:00:00","BZN|RO","Without Sequence","126.11","",""
"15/03/2018 22:00:00 - 15/03/2018 23:00:00","BZN|RO","Without Sequence","114.19","",""
"15/03/2018 23:00:00 - 16/03/2018 00:00:00","BZN|RO","Without Sequence","82.47","",""
"16/03/2018 00:00:00 - 16/03/2018 01:00:00","BZN|RO","Without Sequence","40.89","",""
"16/03/2018 01:00:00 - 16/03/2018 02:00:00","BZN|RO","Without Sequence","32.64","",""
"16/03/2018 02:00:00 - 16/03/2018 03:00:00","BZN|RO","Without Sequence","25.00","",""
"16/03/2018 03:00:00 - 16/03/2018 04:00:00","BZN|RO","Without Sequence","24.79","",""
"16/03/2018 04:00:00 - 16/03/2018 05:00:00","BZN|RO","Without Sequence","40.65","",""
"16/03/2018 05:00:00 - 16/03/2018 06:00:00","BZN|RO","Without Sequence","59.30","",""
"16/03/2018 06:00:00 - 16/03/2018 07:00:00","BZN|RO","Without Sequence","127.79","",""
"16/03/2018 07:00:00 - 16/03/2018 08:00:00","BZN|RO","Without Sequence","186.49","",""
"16/03/2018 08:00:00 - 16/03/2018 09:00:00","BZN|RO","Without Sequence","205.18","",""
"16/03/2018 09:00:00 - 16/03/2018 10:00:00","BZN|RO","Without Sequence","197.00","",""
"16/03/2018 10:00:00 - 16/03/2018 11:00:00","BZN|RO","Without Sequence","191.15","",""
"16/03/2018 11:00:00 - 16/03/2018 12:00:00","BZN|RO","Without Sequence","180.15","",""
"16/03/2018 12:00:00 - 16/03/2018 13:00:00","BZN|RO","Without Sequence","172.50","",""
"16/03/2018 13:00:00 - 16/03/2018 14:00:00","BZN|RO","Without Sequence","158.47","",""
"16/03/2018 14:00:00 - 16/03/2018 15:00:00","BZN|RO","Without Sequence","140.11","",""
"16/03/2018 15:00:00 - 16/03/2018 16:00:00","BZN|RO","Without Sequence","70.00","",""
"16/03/2018 16:00:00 - 16/03/2018 17:00:00","BZN|RO","Without Sequence","50.00","",""
"16/03/2018 17:00:00 - 16/03/2018 18:00:00","BZN|RO","Without Sequence","100.00","",""
"16/03/2018 18:00:00 - 16/03/2018 19:00:00","BZN|RO","Without Sequence","177.08","",""
"16/03/2018 19:00:00 - 16/03/2018 20:00:00","BZN|RO","Without Sequence","140.00","",""
"16/03/2018 20:00:00 - 16/03/2018 21:00:00","BZN|RO","Without Sequence","48.00","",""
"16/03/2018 21:00:00 - 16/03/2018 22:00:00","BZN|RO","Without Sequence","48.00","",""
"16/03/2018 22:00:00 - 16/03/2018 23:00:00","BZN|RO","Without Sequence","48.00","",""
"16/03/2018 23:00:00 - 17/03/2018 00:00:00","BZN|RO","Without Sequence","47.32","",""
"17/03/2018 00:00:00 - 17/03/2018 01:00:00","BZN|RO","Without Sequence","9.73","",""
"17/03/2018 01:00:00 - 17/03/2018 02:00:00","BZN|RO","Without Sequence","1.00","",""
"17/03/2018 02:00:00 - 17/03/2018 03:00:00","BZN|RO","Without Sequence","1.00","",""
"17/03/2018 03:00:00 - 17/03/2018 04:00:00","BZN|RO","Without Sequence","4.42","",""
"17/03/2018 04:00:00 - 17/03/2018 05:00:00","BZN|RO","Without Sequence","1.00","",""
"17/03/2018 05:00:00 - 17/03/2018 06:00:00","BZN|RO","Without Sequence","5.27","",""
"17/03/2018 06:00:00 - 17/03/2018 07:00:00","BZN|RO","Without Sequence","5.08","",""
"17/03/2018 07:00:00 - 17/03/2018 08:00:00","BZN|RO","Without Sequence","30.51","",""
"17/03/2018 08:00:00 - 17/03/2018 09:00:00","BZN|RO","Without Sequence","60.09","",""
"17/03/2018 09:00:00 - 17/03/2018 10:00:00","BZN|RO","Without Sequence","158.71","",""
"17/03/2018 10:00:00 - 17/03/2018 11:00:00","BZN|RO","Without Sequence","186.39","",""
"17/03/2018 11:00:00 - 17/03/2018 12:00:00","BZN|RO","Without Sequence","144.34","",""
"17/03/2018 12:00:00 - 17/03/2018 13:00:00","BZN|RO","Without Sequence","135.01","",""
"17/03/2018 13:00:00 - 17/03/2018 14:00:00","BZN|RO","Without Sequence","139.00","",""
"17/03/2018 14:00:00 - 17/03/2018 15:00:00","BZN|RO","Without Sequence","91.52","",""
"17/03/2018 15:00:00 - 17/03/2018 16:00:00","BZN|RO","Without Sequence","68.00","",""
"17/03/2018 16:00:00 - 17/03/2018 17:00:00","BZN|RO","Without Sequence","73.80","",""
"17/03/2018 17:00:00 - 17/03/2018 18:00:00","BZN|RO","Without Sequence","104.43","",""
"17/03/2018 18:00:00 - 17/03/2018 19:00:00","BZN|RO","Without Sequence","187.88","",""
