"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (RON/MWh)","Intraday Period (CET/CEST)","Intraday Price (RON/MWh)"
"13/02/2020 05:00:00 - 13/02/2020 06:00:00","BZN|RO","Without Sequence","190.45","",""
"13/02/2020 06:00:00 - 13/02/2020 07:00:00","BZN|RO","Without Sequence","212.77","",""
"13/02/2020 07:00:00 - 13/02/2020 08:00:00","BZN|RO","Without Sequence","256.03","",""
"13/02/2020 08:00:00 - 13/02/2020 09:00:00","BZN|RO","Without Sequence","281.40","",""
"13/02/2020 09:00:00 - 13/02/2020 10:00:00","BZN|RO","Without Sequence","244.34","",""
"13/02/2020 10:00:00 - 13/02/2020 11:00:00","BZN|RO","Without Sequence","216.77","",""
"13/02/2020 11:00:00 - 13/02/2020 12:00:00","BZN|RO","Without Sequence","197.49","",""
"13/02/2020 12:00:00 - 13/02/2020 13:00:00","BZN|RO","Without Sequence","197.00","",""
"13/02/2020 13:00:00 - 13/02/2020 14:00:00","BZN|RO","Without Sequence","195.59","",""
"13/02/2020 14:00:00 - 13/02/2020 15:00:00","BZN|RO","Without Sequence","212.60","",""
"13/02/2020 15:00:00 - 13/02/2020 16:00:00","BZN|RO","Without Sequence","219.00","",""
"13/02/2020 16:00:00 - 13/02/2020 17:00:00","BZN|RO","Without Sequence","249.46","",""
"13/02/2020 17:00:00 - 13/02/2020 18:00:00","BZN|RO","Without Sequence","287.00","",""
"13/02/2020 18:00:00 - 13/02/2020 19:00:00","BZN|RO","Without Sequence","291.00","",""
"13/02/2020 19:00:00 - 13/02/2020 20:00:00","BZN|RO","Without Sequence","278.00","",""
"13/02/2020 20:00:00 - 13/02/2020 21:00:00","BZN|RO","Without Sequence","248.00","",""
"13/02/2020 21:00:00 - 13/02/2020 22:00:00","BZN|RO","Without Sequence","229.00","",""
"13/02/2020 22:00:00 - 13/02/2020 23:00:00","BZN|RO","Without Sequence","200.03","",""
"13/02/2020 23:00:00 - 14/02/2020 00:00:00","BZN|RO","Without Sequence","186.01","",""
"14/02/2020 00:00:00 - 14/02/2020 01:00:00","BZN|RO","Without Sequence","172.05","",""
"14/02/2020 01:00:00 - 14/02/2020 02:00:00","BZN|RO","Without Sequence","159.60","",""
"14/02/2020 02:00:00 - 14/02/2020 03:00:00","BZN|RO","Without Sequence","138.62","",""
"14/02/2020 03:00:00 - 14/02/2020 04:00:00","BZN|RO","Without Sequence","137.16","",""
"14/02/2020 04:00:00 - 14/02/2020 05:00:00","BZN|RO","Without Sequence","143.05","",""
"14/02/2020 05:00:00 - 14/02/2020 06:00:00","BZN|RO","Without Sequence","171.72","",""
"14/02/2020 06:00:00 - 14/02/2020 07:00:00","BZN|RO","Without Sequence","199.01","",""
"14/02/2020 07:00:00 - 14/02/2020 08:00:00","BZN|RO","Without Sequence","230.00","",""
"14/02/2020 08:00:00 - 14/02/2020 09:00:00","BZN|RO","Without Sequence","244.94","",""
"14/02/2020 09:00:00 - 14/02/2020 10:00:00","BZN|RO","Without Sequence","229.13","",""
"14/02/2020 10:00:00 - 14/02/2020 11:00:00","BZN|RO","Without Sequence","210.00","",""
"14/02/2020 11:00:00 - 14/02/2020 12:00:00","BZN|RO","Without Sequence","198.37","",""
"14/02/2020 12:00:00 - 14/02/2020 13:00:00","BZN|RO","Without Sequence","186.15","",""
"14/02/2020 13:00:00 - 14/02/2020 14:00:00","BZN|RO","Without Sequence","176.35","",""
"14/02/2020 14:00:00 - 14/02/2020 15:00:00","BZN|RO","Without Sequence","176.77","",""
"14/02/2020 15:00:00 - 14/02/2020 16:00:00","BZN|RO","Without Sequence","181.28","",""
"14/02/2020 16:00:00 - 14/02/2020 17:00:00","BZN|RO","Without Sequence","199.19","",""
"14/02/2020 17:00:00 - 14/02/2020 18:00:00","BZN|RO","Without Sequence","219.00","",""
"14/02/2020 18:00:00 - 14/02/2020 19:00:00","BZN|RO","Without Sequence","230.00","",""
"14/02/2020 19:00:00 - 14/02/2020 20:00:00","BZN|RO","Without Sequence","224.97","",""
"14/02/2020 20:00:00 - 14/02/2020 21:00:00","BZN|RO","Without Sequence","213.81","",""
"14/02/2020 21:00:00 - 14/02/2020 22:00:00","BZN|RO","Without Sequence","191.00","",""
"14/02/2020 22:00:00 - 14/02/2020 23:00:00","BZN|RO","Without Sequence","197.00","",""
"14/02/2020 23:00:00 - 15/02/2020 00:00:00","BZN|RO","Without Sequence","180.00","",""
"15/02/2020 00:00:00 - 15/02/2020 01:00:00","BZN|RO","Without Sequence","187.00","",""
"15/02/2020 01:00:00 - 15/02/2020 02:00:00","BZN|RO","Without Sequence","178.00","",""
"15/02/2020 02:00:00 - 15/02/2020 03:00:00","BZN|RO","Without Sequence","162.76","",""
"15/02/2020 03:00:00 - 15/02/2020 04:00:00","BZN|RO","Without Sequence","150.00","",""
"15/02/2020 04:00:00 - 15/02/2020 05:00:00","BZN|RO","Without Sequence","143.90","",""
"15/02/2020 05:00:00 - 15/02/2020 06:00:00","BZN|RO","Without Sequence","150.89","",""
"15/02/2020 06:00:00 - 15/02/2020 07:00:00","BZN|RO","Without Sequence","170.40","",""
"15/02/2020 07:00:00 - 15/02/2020 08:00:00","BZN|RO","Without Sequence","200.10","",""
"15/02/2020 08:00:00 - 15/02/2020 09:00:00","BZN|RO","Without Sequence","200.21","",""
"15/02/2020 09:00:00 - 15/02/2020 10:00:00","BZN|RO","Without Sequence","187.00","",""
"15/02/2020 10:00:00 - 15/02/2020 11:00:00","BZN|RO","Without Sequence","167.97","",""
"15/02/2020 11:00:00 - 15/02/2020 12:00:00","BZN|RO","Without Sequence","159.46","",""
"15/02/2020 12:00:00 - 15/02/2020 13:00:00","BZN|RO","Without Sequence","143.17","",""
"15/02/2020 13:00:00 - 15/02/2020 14:00:00","BZN|RO","Without Sequence","139.43","",""
"15/02/2020 14:00:00 - 15/02/2020 15:00:00","BZN|RO","Without Sequence","140.61","",""
"15/02/2020 15:00:00 - 15/02/2020 16:00:00","BZN|RO","Without Sequence","158.02","",""
"15/02/2020 16:00:00 - 15/02/2020 17:00:00","BZN|RO","Without Sequence","187.00","",""
"15/02/2020 17:00:00 - 15/02/2020 18:00:00","BZN|RO","Without Sequence","239.00","",""
"15/02/2020 18:00:00 - 15/02/2020 19:00:00","BZN|RO","Without Sequence","251.64","",""
"15/02/2020 19:00:00 - 15/02/2020 20:00:00","BZN|RO","Without Sequence","241.02","",""
"15/02/2020 20:00:00 - 15/02/2020 21:00:00","BZN|RO","Without Sequence","229.00","",""
"15/02/2020 21:00:00 - 15/02/2020 22:00:00","BZN|RO","Without Sequence","200.10","",""
"15/02/2020 22:00:00 - 15/02/2020 23:00:00","BZN|RO","Without Sequence","176.82","",""
"15/02/2020 23:00:00 - 16/02/2020 00:00:00","BZN|RO","Without Sequence","156.99","",""
"16/02/2020 00:00:00 - 16/02/2020 01:00:00","BZN|RO","Without Sequence","181.60","",""
"16/02/2020 01:00:00 - 16/02/2020 02:00:00","BZN|RO","Without Sequence","158.21","",""
"16/02/2020 02:00:00 - 16/02/2020 03:00:00","BZN|RO","Without Sequence","145.39","",""
"16/02/2020 03:00:00 - 16/02/2020 04:00:00","BZN|RO","Without Sequence","140.23","",""
"16/02/2020 04:00:00 - 16/02/2020 05:00:00","BZN|RO","Without Sequence","143.16","",""
"16/02/2020 05:00:00 - 16/02/2020 06:00:00","BZN|RO","Without Sequence","163.97","",""
"16/02/2020 06:00:00 - 16/02/2020 07:00:00","BZN|RO","Without Sequence","178.00","",""
"16/02/2020 07:00:00 - 16/02/2020 08:00:00","BZN|RO","Without Sequence","190.54","",""
"16/02/2020 08:00:00 - 16/02/2020 09:00:00","BZN|RO","Without Sequence","185.24","",""
"16/02/2020 09:00:00 - 16/02/2020 10:00:00","BZN|RO","Without Sequence","171.69","",""
"16/02/2020 10:00:00 - 16/02/2020 11:00:00","BZN|RO","Without Sequence","163.51","",""
"16/02/2020 11:00:00 - 16/02/2020 12:00:00","BZN|RO","Without Sequence","161.78","",""
"16/02/2020 12:00:00 - 16/02/2020 13:00:00","BZN|RO","Without Sequence","156.25","",""
"16/02/2020 13:00:00 - 16/02/2020 14:00:00","BZN|RO","Without Sequence","140.84","",""
"16/02/2020 14:00:00 - 16/02/2020 15:00:00","BZN|RO","Without Sequence","145.06","",""
"16/02/2020 15:00:00 - 16/02/2020 16:00:00","BZN|RO","Without Sequence","187.00","",""
"16/02/2020 16:00:00 - 16/02/2020 17:00:00","BZN|RO","Without Sequence","243.29","",""
"16/02/2020 17:00:00 - 16/02/2020 18:00:00","BZN|RO","Without Sequence","270.59","",""
"16/02/2020 18:00:00 - 16/02/2020 19:00:00","BZN|RO","Without Sequence","278.00","",""
"16/02/2020 19:00:00 - 16/02/2020 20:00:00","BZN|RO","Without Sequence","261.95","",""
"16/02/2020 20:00:00 - 16/02/2020 21:00:00","BZN|RO","Without Sequence","240.89","",""
"16/02/2020 21:00:00 - 16/02/2020 22:00:00","BZN|RO","Without Sequence","211.79","",""
"16/02/2020 22:00:00 - 16/02/2020 23:00:00","BZN|RO","Without Sequence","187.00","",""
"16/02/2020 23:00:00 - 17/02/2020 00:00:00","BZN|RO","Without Sequence","175.75","",""
"17/02/2020 00:00:00 - 17/02/2020 01:00:00","BZN|RO","Without Sequence","140.00","",""
"17/02/2020 01:00:00 - 17/02/2020 02:00:00","BZN|RO","Without Sequence","133.58","",""
"17/02/2020 02:00:00 - 17/02/2020 03:00:00","BZN|RO","Without Sequence","118.67","",""
"17/02/2020 03:00:00 - 17/02/2020 04:00:00","BZN|RO","Without Sequence","118.71","",""
"17/02/2020 04:00:00 - 17/02/2020 05:00:00","BZN|RO","Without Sequence","138.73","",""
"17/02/2020 05:00:00 - 17/02/2020 06:00:00","BZN|RO","Without Sequence","187.00","",""
"17/02/2020 06:00:00 - 17/02/2020 07:00:00","BZN|RO","Without Sequence","239.00","",""
"17/02/2020 07:00:00 - 17/02/2020 08:00:00","BZN|RO","Without Sequence","278.00","",""
"17/02/2020 08:00:00 - 17/02/2020 09:00:00","BZN|RO","Without Sequence","282.53","",""
"17/02/2020 09:00:00 - 17/02/2020 10:00:00","BZN|RO","Without Sequence","229.00","",""
"17/02/2020 10:00:00 - 17/02/2020 11:00:00","BZN|RO","Without Sequence","202.66","",""
"17/02/2020 11:00:00 - 17/02/2020 12:00:00","BZN|RO","Without Sequence","200.20","",""
"17/02/2020 12:00:00 - 17/02/2020 13:00:00","BZN|RO","Without Sequence","194.48","",""
"17/02/2020 13:00:00 - 17/02/2020 14:00:00","BZN|RO","Without Sequence","190.54","",""
"17/02/2020 14:00:00 - 17/02/2020 15:00:00","BZN|RO","Without Sequence","199.43","",""
"17/02/2020 15:00:00 - 17/02/2020 16:00:00","BZN|RO","Without Sequence","215.91","",""
"17/02/2020 16:00:00 - 17/02/2020 17:00:00","BZN|RO","Without Sequence","225.69","",""
"17/02/2020 17:00:00 - 17/02/2020 18:00:00","BZN|RO","Without Sequence","242.90","",""
"17/02/2020 18:00:00 - 17/02/2020 19:00:00","BZN|RO","Without Sequence","258.96","",""
"17/02/2020 19:00:00 - 17/02/2020 20:00:00","BZN|RO","Without Sequence","239.00","",""
"17/02/2020 20:00:00 - 17/02/2020 21:00:00","BZN|RO","Without Sequence","221.04","",""
"17/02/2020 21:00:00 - 17/02/2020 22:00:00","BZN|RO","Without Sequence","200.00","",""
"17/02/2020 22:00:00 - 17/02/2020 23:00:00","BZN|RO","Without Sequence","171.40","",""
"17/02/2020 23:00:00 - 18/02/2020 00:00:00","BZN|RO","Without Sequence","150.00","",""
"18/02/2020 00:00:00 - 18/02/2020 01:00:00","BZN|RO","Without Sequence","148.29","",""
"18/02/2020 01:00:00 - 18/02/2020 02:00:00","BZN|RO","Without Sequence","129.00","",""
"18/02/2020 02:00:00 - 18/02/2020 03:00:00","BZN|RO","Without Sequence","113.95","",""
"18/02/2020 03:00:00 - 18/02/2020 04:00:00","BZN|RO","Without Sequence","118.30","",""
"18/02/2020 04:00:00 - 18/02/2020 05:00:00","BZN|RO","Without Sequence","133.44","",""
"18/02/2020 05:00:00 - 18/02/2020 06:00:00","BZN|RO","Without Sequence","162.32","",""
"18/02/2020 06:00:00 - 18/02/2020 07:00:00","BZN|RO","Without Sequence","195.95","",""
"18/02/2020 07:00:00 - 18/02/2020 08:00:00","BZN|RO","Without Sequence","221.61","",""
"18/02/2020 08:00:00 - 18/02/2020 09:00:00","BZN|RO","Without Sequence","242.96","",""
"18/02/2020 09:00:00 - 18/02/2020 10:00:00","BZN|RO","Without Sequence","220.42","",""
"18/02/2020 10:00:00 - 18/02/2020 11:00:00","BZN|RO","Without Sequence","206.10","",""
"18/02/2020 11:00:00 - 18/02/2020 12:00:00","BZN|RO","Without Sequence","210.00","",""
"18/02/2020 12:00:00 - 18/02/2020 13:00:00","BZN|RO","Without Sequence","220.00","",""
"18/02/2020 13:00:00 - 18/02/2020 14:00:00","BZN|RO","Without Sequence","219.00","",""
"18/02/2020 14:00:00 - 18/02/2020 15:00:00","BZN|RO","Without Sequence","230.00","",""
"18/02/2020 15:00:00 - 18/02/2020 16:00:00","BZN|RO","Without Sequence","267.00","",""
"18/02/2020 16:00:00 - 18/02/2020 17:00:00","BZN|RO","Without Sequence","248.00","",""
"18/02/2020 17:00:00 - 18/02/2020 18:00:00","BZN|RO","Without Sequence","285.00","",""
"18/02/2020 18:00:00 - 18/02/2020 19:00:00","BZN|RO","Without Sequence","278.00","",""
"18/02/2020 19:00:00 - 18/02/2020 20:00:00","BZN|RO","Without Sequence","257.68","",""
"18/02/2020 20:00:00 - 18/02/2020 21:00:00","BZN|RO","Without Sequence","229.00","",""
"18/02/2020 21:00:00 - 18/02/2020 22:00:00","BZN|RO","Without Sequence","203.27","",""
"18/02/2020 22:00:00 - 18/02/2020 23:00:00","BZN|RO","Without Sequence","180.22","",""
"18/02/2020 23:00:00 - 19/02/2020 00:00:00","BZN|RO","Without Sequence","165.80","",""
"19/02/2020 00:00:00 - 19/02/2020 01:00:00","BZN|RO","Without Sequence","148.00","",""
"19/02/2020 01:00:00 - 19/02/2020 02:00:00","BZN|RO","Without Sequence","126.78","",""
"19/02/2020 02:00:00 - 19/02/2020 03:00:00","BZN|RO","Without Sequence","115.35","",""
"19/02/2020 03:00:00 - 19/02/2020 04:00:00","BZN|RO","Without Sequence","122.75","",""
"19/02/2020 04:00:00 - 19/02/2020 05:00:00","BZN|RO","Without Sequence","134.11","",""
"19/02/2020 05:00:00 - 19/02/2020 06:00:00","BZN|RO","Without Sequence","168.00","",""
"19/02/2020 06:00:00 - 19/02/2020 07:00:00","BZN|RO","Without Sequence","192.50","",""
"19/02/2020 07:00:00 - 19/02/2020 08:00:00","BZN|RO","Without Sequence","229.00","",""
"19/02/2020 08:00:00 - 19/02/2020 09:00:00","BZN|RO","Without Sequence","248.00","",""
"19/02/2020 09:00:00 - 19/02/2020 10:00:00","BZN|RO","Without Sequence","272.20","",""
"19/02/2020 10:00:00 - 19/02/2020 11:00:00","BZN|RO","Without Sequence","229.00","",""
"19/02/2020 11:00:00 - 19/02/2020 12:00:00","BZN|RO","Without Sequence","229.00","",""
"19/02/2020 12:00:00 - 19/02/2020 13:00:00","BZN|RO","Without Sequence","248.00","",""
"19/02/2020 13:00:00 - 19/02/2020 14:00:00","BZN|RO","Without Sequence","220.02","",""
"19/02/2020 14:00:00 - 19/02/2020 15:00:00","BZN|RO","Without Sequence","219.00","",""
"19/02/2020 15:00:00 - 19/02/2020 16:00:00","BZN|RO","Without Sequence","220.21","",""
"19/02/2020 16:00:00 - 19/02/2020 17:00:00","BZN|RO","Without Sequence","248.00","",""
"19/02/2020 17:00:00 - 19/02/2020 18:00:00","BZN|RO","Without Sequence","278.00","",""
"19/02/2020 18:00:00 - 19/02/2020 19:00:00","BZN|RO","Without Sequence","262.90","",""
"19/02/2020 19:00:00 - 19/02/2020 20:00:00","BZN|RO","Without Sequence","243.66","",""
"19/02/2020 20:00:00 - 19/02/2020 21:00:00","BZN|RO","Without Sequence","210.00","",""
"19/02/2020 21:00:00 - 19/02/2020 22:00:00","BZN|RO","Without Sequence","193.92","",""
"19/02/2020 22:00:00 - 19/02/2020 23:00:00","BZN|RO","Without Sequence","187.00","",""
"19/02/2020 23:00:00 - 20/02/2020 00:00:00","BZN|RO","Without Sequence","162.65","",""
"20/02/2020 00:00:00 - 20/02/2020 01:00:00","BZN|RO","Without Sequence","162.91","",""
"20/02/2020 01:00:00 - 20/02/2020 02:00:00","BZN|RO","Without Sequence","142.04","",""
"20/02/2020 02:00:00 - 20/02/2020 03:00:00","BZN|RO","Without Sequence","128.66","",""
"20/02/2020 03:00:00 - 20/02/2020 04:00:00","BZN|RO","Without Sequence","124.28","",""
"20/02/2020 04:00:00 - 20/02/2020 05:00:00","BZN|RO","Without Sequence","129.71","",""
"20/02/2020 05:00:00 - 20/02/2020 06:00:00","BZN|RO","Without Sequence","168.00","",""
"20/02/2020 06:00:00 - 20/02/2020 07:00:00","BZN|RO","Without Sequence","216.77","",""
"20/02/2020 07:00:00 - 20/02/2020 08:00:00","BZN|RO","Without Sequence","275.81","",""
"20/02/2020 08:00:00 - 20/02/2020 09:00:00","BZN|RO","Without Sequence","297.00","",""
"20/02/2020 09:00:00 - 20/02/2020 10:00:00","BZN|RO","Without Sequence","276.00","",""
"20/02/2020 10:00:00 - 20/02/2020 11:00:00","BZN|RO","Without Sequence","274.24","",""
"20/02/2020 11:00:00 - 20/02/2020 12:00:00","BZN|RO","Without Sequence","266.82","",""
"20/02/2020 12:00:00 - 20/02/2020 13:00:00","BZN|RO","Without Sequence","259.98","",""
"20/02/2020 13:00:00 - 20/02/2020 14:00:00","BZN|RO","Without Sequence","239.00","",""
"20/02/2020 14:00:00 - 20/02/2020 15:00:00","BZN|RO","Without Sequence","213.50","",""
"20/02/2020 15:00:00 - 20/02/2020 16:00:00","BZN|RO","Without Sequence","213.74","",""
"20/02/2020 16:00:00 - 20/02/2020 17:00:00","BZN|RO","Without Sequence","210.00","",""
"20/02/2020 17:00:00 - 20/02/2020 18:00:00","BZN|RO","Without Sequence","223.73","",""
"20/02/2020 18:00:00 - 20/02/2020 19:00:00","BZN|RO","Without Sequence","256.35","",""
"20/02/2020 19:00:00 - 20/02/2020 20:00:00","BZN|RO","Without Sequence","248.00","",""
"20/02/2020 20:00:00 - 20/02/2020 21:00:00","BZN|RO","Without Sequence","224.18","",""
"20/02/2020 21:00:00 - 20/02/2020 22:00:00","BZN|RO","Without Sequence","215.03","",""
"20/02/2020 22:00:00 - 20/02/2020 23:00:00","BZN|RO","Without Sequence","195.36","",""
"20/02/2020 23:00:00 - 21/02/2020 00:00:00","BZN|RO","Without Sequence","181.86","",""
"21/02/2020 00:00:00 - 21/02/2020 01:00:00","BZN|RO","Without Sequence","171.13","",""
"21/02/2020 01:00:00 - 21/02/2020 02:00:00","BZN|RO","Without Sequence","162.82","",""
"21/02/2020 02:00:00 - 21/02/2020 03:00:00","BZN|RO","Without Sequence","144.32","",""
"21/02/2020 03:00:00 - 21/02/2020 04:00:00","BZN|RO","Without Sequence","148.00","",""
"21/02/2020 04:00:00 - 21/02/2020 05:00:00","BZN|RO","Without Sequence","158.08","",""
"21/02/2020 05:00:00 - 21/02/2020 06:00:00","BZN|RO","Without Sequence","188.23","",""
"21/02/2020 06:00:00 - 21/02/2020 07:00:00","BZN|RO","Without Sequence","224.33","",""
"21/02/2020 07:00:00 - 21/02/2020 08:00:00","BZN|RO","Without Sequence","247.98","",""
"21/02/2020 08:00:00 - 21/02/2020 09:00:00","BZN|RO","Without Sequence","257.95","",""
"21/02/2020 09:00:00 - 21/02/2020 10:00:00","BZN|RO","Without Sequence","238.77","",""
"21/02/2020 10:00:00 - 21/02/2020 11:00:00","BZN|RO","Without Sequence","216.72","",""
"21/02/2020 11:00:00 - 21/02/2020 12:00:00","BZN|RO","Without Sequence","210.00","",""
"21/02/2020 12:00:00 - 21/02/2020 13:00:00","BZN|RO","Without Sequence","210.00","",""
"21/02/2020 13:00:00 - 21/02/2020 14:00:00","BZN|RO","Without Sequence","214.00","",""
"21/02/2020 14:00:00 - 21/02/2020 15:00:00","BZN|RO","Without Sequence","210.00","",""
"21/02/2020 15:00:00 - 21/02/2020 16:00:00","BZN|RO","Without Sequence","214.00","",""
"21/02/2020 16:00:00 - 21/02/2020 17:00:00","BZN|RO","Without Sequence","219.00","",""
"21/02/2020 17:00:00 - 21/02/2020 18:00:00","BZN|RO","Without Sequence","251.37","",""
"21/02/2020 18:00:00 - 21/02/2020 19:00:00","BZN|RO","Without Sequence","286.99","",""
"21/02/2020 19:00:00 - 21/02/2020 20:00:00","BZN|RO","Without Sequence","267.79","",""
"21/02/2020 20:00:00 - 21/02/2020 21:00:00","BZN|RO","Without Sequence","229.49","",""
"21/02/2020 21:00:00 - 21/02/2020 22:00:00","BZN|RO","Without Sequence","208.22","",""
"21/02/2020 22:00:00 - 21/02/2020 23:00:00","BZN|RO","Without Sequence","222.86","",""
"21/02/2020 23:00:00 - 22/02/2020 00:00:00","BZN|RO","Without Sequence","191.20","",""
"22/02/2020 00:00:00 - 22/02/2020 01:00:00","BZN|RO","Without Sequence","194.32","",""
"22/02/2020 01:00:00 - 22/02/2020 02:00:00","BZN|RO","Without Sequence","181.46","",""
"22/02/2020 02:00:00 - 22/02/2020 03:00:00","BZN|RO","Without Sequence","166.56","",""
"22/02/2020 03:00:00 - 22/02/2020 04:00:00","BZN|RO","Without Sequence","163.59","",""
"22/02/2020 04:00:00 - 22/02/2020 05:00:00","BZN|RO","Without Sequence","163.40","",""
"22/02/2020 05:00:00 - 22/02/2020 06:00:00","BZN|RO","Without Sequence","175.92","",""
"22/02/2020 06:00:00 - 22/02/2020 07:00:00","BZN|RO","Without Sequence","185.31","",""
"22/02/2020 07:00:00 - 22/02/2020 08:00:00","BZN|RO","Without Sequence","198.22","",""
"22/02/2020 08:00:00 - 22/02/2020 09:00:00","BZN|RO","Without Sequence","196.15","",""
"22/02/2020 09:00:00 - 22/02/2020 10:00:00","BZN|RO","Without Sequence","193.17","",""
"22/02/2020 10:00:00 - 22/02/2020 11:00:00","BZN|RO","Without Sequence","178.00","",""
"22/02/2020 11:00:00 - 22/02/2020 12:00:00","BZN|RO","Without Sequence","158.84","",""
"22/02/2020 12:00:00 - 22/02/2020 13:00:00","BZN|RO","Without Sequence","153.13","",""
"22/02/2020 13:00:00 - 22/02/2020 14:00:00","BZN|RO","Without Sequence","143.90","",""
"22/02/2020 14:00:00 - 22/02/2020 15:00:00","BZN|RO","Without Sequence","143.09","",""
"22/02/2020 15:00:00 - 22/02/2020 16:00:00","BZN|RO","Without Sequence","157.82","",""
"22/02/2020 16:00:00 - 22/02/2020 17:00:00","BZN|RO","Without Sequence","190.00","",""
"22/02/2020 17:00:00 - 22/02/2020 18:00:00","BZN|RO","Without Sequence","210.79","",""
"22/02/2020 18:00:00 - 22/02/2020 19:00:00","BZN|RO","Without Sequence","239.59","",""
"22/02/2020 19:00:00 - 22/02/2020 20:00:00","BZN|RO","Without Sequence","239.00","",""
"22/02/2020 20:00:00 - 22/02/2020 21:00:00","BZN|RO","Without Sequence","239.25","",""
"22/02/2020 21:00:00 - 22/02/2020 22:00:00","BZN|RO","Without Sequence","209.47","",""
"22/02/2020 22:00:00 - 22/02/2020 23:00:00","BZN|RO","Without Sequence","181.98","",""
"22/02/2020 23:00:00 - 23/02/2020 00:00:00","BZN|RO","Without Sequence","172.88","",""
"23/02/2020 00:00:00 - 23/02/2020 01:00:00","BZN|RO","Without Sequence","168.00","",""
"23/02/2020 01:00:00 - 23/02/2020 02:00:00","BZN|RO","Without Sequence","149.19","",""
"23/02/2020 02:00:00 - 23/02/2020 03:00:00","BZN|RO","Without Sequence","129.72","",""
"23/02/2020 03:00:00 - 23/02/2020 04:00:00","BZN|RO","Without Sequence","115.42","",""
"23/02/2020 04:00:00 - 23/02/2020 05:00:00","BZN|RO","Without Sequence","100.00","",""
"23/02/2020 05:00:00 - 23/02/2020 06:00:00","BZN|RO","Without Sequence","100.00","",""
"23/02/2020 06:00:00 - 23/02/2020 07:00:00","BZN|RO","Without Sequence","83.93","",""
"23/02/2020 07:00:00 - 23/02/2020 08:00:00","BZN|RO","Without Sequence","150.38","",""
"23/02/2020 08:00:00 - 23/02/2020 09:00:00","BZN|RO","Without Sequence","161.63","",""
"23/02/2020 09:00:00 - 23/02/2020 10:00:00","BZN|RO","Without Sequence","172.32","",""
"23/02/2020 10:00:00 - 23/02/2020 11:00:00","BZN|RO","Without Sequence","158.50","",""
"23/02/2020 11:00:00 - 23/02/2020 12:00:00","BZN|RO","Without Sequence","148.94","",""
"23/02/2020 12:00:00 - 23/02/2020 13:00:00","BZN|RO","Without Sequence","133.80","",""
"23/02/2020 13:00:00 - 23/02/2020 14:00:00","BZN|RO","Without Sequence","124.64","",""
"23/02/2020 14:00:00 - 23/02/2020 15:00:00","BZN|RO","Without Sequence","130.00","",""
"23/02/2020 15:00:00 - 23/02/2020 16:00:00","BZN|RO","Without Sequence","148.00","",""
"23/02/2020 16:00:00 - 23/02/2020 17:00:00","BZN|RO","Without Sequence","178.00","",""
"23/02/2020 17:00:00 - 23/02/2020 18:00:00","BZN|RO","Without Sequence","223.61","",""
"23/02/2020 18:00:00 - 23/02/2020 19:00:00","BZN|RO","Without Sequence","248.00","",""
"23/02/2020 19:00:00 - 23/02/2020 20:00:00","BZN|RO","Without Sequence","236.67","",""
"23/02/2020 20:00:00 - 23/02/2020 21:00:00","BZN|RO","Without Sequence","215.83","",""
"23/02/2020 21:00:00 - 23/02/2020 22:00:00","BZN|RO","Without Sequence","167.30","",""
"23/02/2020 22:00:00 - 23/02/2020 23:00:00","BZN|RO","Without Sequence","110.00","",""
"23/02/2020 23:00:00 - 24/02/2020 00:00:00","BZN|RO","Without Sequence","53.85","",""
"24/02/2020 00:00:00 - 24/02/2020 01:00:00","BZN|RO","Without Sequence","90.00","",""
"24/02/2020 01:00:00 - 24/02/2020 02:00:00","BZN|RO","Without Sequence","72.09","",""
"24/02/2020 02:00:00 - 24/02/2020 03:00:00","BZN|RO","Without Sequence","62.07","",""
"24/02/2020 03:00:00 - 24/02/2020 04:00:00","BZN|RO","Without Sequence","62.11","",""
"24/02/2020 04:00:00 - 24/02/2020 05:00:00","BZN|RO","Without Sequence","81.54","",""
"24/02/2020 05:00:00 - 24/02/2020 06:00:00","BZN|RO","Without Sequence","128.77","",""
"24/02/2020 06:00:00 - 24/02/2020 07:00:00","BZN|RO","Without Sequence","188.50","",""
"24/02/2020 07:00:00 - 24/02/2020 08:00:00","BZN|RO","Without Sequence","218.23","",""
"24/02/2020 08:00:00 - 24/02/2020 09:00:00","BZN|RO","Without Sequence","216.26","",""
"24/02/2020 09:00:00 - 24/02/2020 10:00:00","BZN|RO","Without Sequence","193.54","",""
"24/02/2020 10:00:00 - 24/02/2020 11:00:00","BZN|RO","Without Sequence","177.18","",""
"24/02/2020 11:00:00 - 24/02/2020 12:00:00","BZN|RO","Without Sequence","180.10","",""
"24/02/2020 12:00:00 - 24/02/2020 13:00:00","BZN|RO","Without Sequence","173.32","",""
"24/02/2020 13:00:00 - 24/02/2020 14:00:00","BZN|RO","Without Sequence","172.03","",""
"24/02/2020 14:00:00 - 24/02/2020 15:00:00","BZN|RO","Without Sequence","172.48","",""
"24/02/2020 15:00:00 - 24/02/2020 16:00:00","BZN|RO","Without Sequence","194.85","",""
"24/02/2020 16:00:00 - 24/02/2020 17:00:00","BZN|RO","Without Sequence","225.86","",""
"24/02/2020 17:00:00 - 24/02/2020 18:00:00","BZN|RO","Without Sequence","268.00","",""
"24/02/2020 18:00:00 - 24/02/2020 19:00:00","BZN|RO","Without Sequence","316.54","",""
