"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (RON/MWh)","Intraday Period (CET/CEST)","Intraday Price (RON/MWh)"
"27/05/2015 23:00:00 - 28/05/2015 00:00:00","BZN|RO","Without Sequence","133.89","",""
"28/05/2015 00:00:00 - 28/05/2015 01:00:00","BZN|RO","Without Sequence","128.90","",""
"28/05/2015 01:00:00 - 28/05/2015 02:00:00","BZN|RO","Without Sequence","111.58","",""
"28/05/2015 02:00:00 - 28/05/2015 03:00:00","BZN|RO","Without Sequence","59.00","",""
"28/05/2015 03:00:00 - 28/05/2015 04:00:00","BZN|RO","Without Sequence","41.00","",""
"28/05/2015 04:00:00 - 28/05/2015 05:00:00","BZN|RO","Without Sequence","41.00","",""
"28/05/2015 05:00:00 - 28/05/2015 06:00:00","BZN|RO","Without Sequence","62.00","",""
"28/05/2015 06:00:00 - 28/05/2015 07:00:00","BZN|RO","Without Sequence","70.01","",""
"28/05/2015 07:00:00 - 28/05/2015 08:00:00","BZN|RO","Without Sequence","100.00","",""
"28/05/2015 08:00:00 - 28/05/2015 09:00:00","BZN|RO","Without Sequence","119.00","",""
"28/05/2015 09:00:00 - 28/05/2015 10:00:00","BZN|RO","Without Sequence","80.00","",""
"28/05/2015 10:00:00 - 28/05/2015 11:00:00","BZN|RO","Without Sequence","70.01","",""
"28/05/2015 11:00:00 - 28/05/2015 12:00:00","BZN|RO","Without Sequence","70.01","",""
"28/05/2015 12:00:00 - 28/05/2015 13:00:00","BZN|RO","Without Sequence","70.01","",""
"28/05/2015 13:00:00 - 28/05/2015 14:00:00","BZN|RO","Without Sequence","70.01","",""
"28/05/2015 14:00:00 - 28/05/2015 15:00:00","BZN|RO","Without Sequence","51.00","",""
"28/05/2015 15:00:00 - 28/05/2015 16:00:00","BZN|RO","Without Sequence","41.00","",""
"28/05/2015 16:00:00 - 28/05/2015 17:00:00","BZN|RO","Without Sequence","41.00","",""
"28/05/2015 17:00:00 - 28/05/2015 18:00:00","BZN|RO","Without Sequence","51.00","",""
"28/05/2015 18:00:00 - 28/05/2015 19:00:00","BZN|RO","Without Sequence","70.01","",""
"28/05/2015 19:00:00 - 28/05/2015 20:00:00","BZN|RO","Without Sequence","119.00","",""
"28/05/2015 20:00:00 - 28/05/2015 21:00:00","BZN|RO","Without Sequence","139.00","",""
"28/05/2015 21:00:00 - 28/05/2015 22:00:00","BZN|RO","Without Sequence","119.00","",""
"28/05/2015 22:00:00 - 28/05/2015 23:00:00","BZN|RO","Without Sequence","91.00","",""
"28/05/2015 23:00:00 - 29/05/2015 00:00:00","BZN|RO","Without Sequence","61.00","",""
"29/05/2015 00:00:00 - 29/05/2015 01:00:00","BZN|RO","Without Sequence","50.01","",""
"29/05/2015 01:00:00 - 29/05/2015 02:00:00","BZN|RO","Without Sequence","41.00","",""
"29/05/2015 02:00:00 - 29/05/2015 03:00:00","BZN|RO","Without Sequence","50.00","",""
"29/05/2015 03:00:00 - 29/05/2015 04:00:00","BZN|RO","Without Sequence","50.01","",""
"29/05/2015 04:00:00 - 29/05/2015 05:00:00","BZN|RO","Without Sequence","51.00","",""
"29/05/2015 05:00:00 - 29/05/2015 06:00:00","BZN|RO","Without Sequence","80.00","",""
"29/05/2015 06:00:00 - 29/05/2015 07:00:00","BZN|RO","Without Sequence","80.00","",""
"29/05/2015 07:00:00 - 29/05/2015 08:00:00","BZN|RO","Without Sequence","91.00","",""
"29/05/2015 08:00:00 - 29/05/2015 09:00:00","BZN|RO","Without Sequence","80.00","",""
"29/05/2015 09:00:00 - 29/05/2015 10:00:00","BZN|RO","Without Sequence","41.00","",""
"29/05/2015 10:00:00 - 29/05/2015 11:00:00","BZN|RO","Without Sequence","18.00","",""
"29/05/2015 11:00:00 - 29/05/2015 12:00:00","BZN|RO","Without Sequence","17.00","",""
"29/05/2015 12:00:00 - 29/05/2015 13:00:00","BZN|RO","Without Sequence","20.50","",""
"29/05/2015 13:00:00 - 29/05/2015 14:00:00","BZN|RO","Without Sequence","21.00","",""
"29/05/2015 14:00:00 - 29/05/2015 15:00:00","BZN|RO","Without Sequence","31.00","",""
"29/05/2015 15:00:00 - 29/05/2015 16:00:00","BZN|RO","Without Sequence","51.00","",""
"29/05/2015 16:00:00 - 29/05/2015 17:00:00","BZN|RO","Without Sequence","119.00","",""
"29/05/2015 17:00:00 - 29/05/2015 18:00:00","BZN|RO","Without Sequence","134.87","",""
"29/05/2015 18:00:00 - 29/05/2015 19:00:00","BZN|RO","Without Sequence","142.83","",""
"29/05/2015 19:00:00 - 29/05/2015 20:00:00","BZN|RO","Without Sequence","151.13","",""
"29/05/2015 20:00:00 - 29/05/2015 21:00:00","BZN|RO","Without Sequence","152.70","",""
"29/05/2015 21:00:00 - 29/05/2015 22:00:00","BZN|RO","Without Sequence","147.48","",""
"29/05/2015 22:00:00 - 29/05/2015 23:00:00","BZN|RO","Without Sequence","142.22","",""
"29/05/2015 23:00:00 - 30/05/2015 00:00:00","BZN|RO","Without Sequence","124.90","",""
"30/05/2015 00:00:00 - 30/05/2015 01:00:00","BZN|RO","Without Sequence","139.00","",""
"30/05/2015 01:00:00 - 30/05/2015 02:00:00","BZN|RO","Without Sequence","85.24","",""
"30/05/2015 02:00:00 - 30/05/2015 03:00:00","BZN|RO","Without Sequence","67.99","",""
"30/05/2015 03:00:00 - 30/05/2015 04:00:00","BZN|RO","Without Sequence","65.73","",""
"30/05/2015 04:00:00 - 30/05/2015 05:00:00","BZN|RO","Without Sequence","63.54","",""
"30/05/2015 05:00:00 - 30/05/2015 06:00:00","BZN|RO","Without Sequence","64.34","",""
"30/05/2015 06:00:00 - 30/05/2015 07:00:00","BZN|RO","Without Sequence","73.76","",""
"30/05/2015 07:00:00 - 30/05/2015 08:00:00","BZN|RO","Without Sequence","119.81","",""
"30/05/2015 08:00:00 - 30/05/2015 09:00:00","BZN|RO","Without Sequence","174.91","",""
"30/05/2015 09:00:00 - 30/05/2015 10:00:00","BZN|RO","Without Sequence","168.91","",""
"30/05/2015 10:00:00 - 30/05/2015 11:00:00","BZN|RO","Without Sequence","173.00","",""
"30/05/2015 11:00:00 - 30/05/2015 12:00:00","BZN|RO","Without Sequence","196.61","",""
"30/05/2015 12:00:00 - 30/05/2015 13:00:00","BZN|RO","Without Sequence","191.15","",""
"30/05/2015 13:00:00 - 30/05/2015 14:00:00","BZN|RO","Without Sequence","178.65","",""
"30/05/2015 14:00:00 - 30/05/2015 15:00:00","BZN|RO","Without Sequence","164.76","",""
"30/05/2015 15:00:00 - 30/05/2015 16:00:00","BZN|RO","Without Sequence","179.00","",""
"30/05/2015 16:00:00 - 30/05/2015 17:00:00","BZN|RO","Without Sequence","188.53","",""
"30/05/2015 17:00:00 - 30/05/2015 18:00:00","BZN|RO","Without Sequence","191.24","",""
"30/05/2015 18:00:00 - 30/05/2015 19:00:00","BZN|RO","Without Sequence","200.09","",""
"30/05/2015 19:00:00 - 30/05/2015 20:00:00","BZN|RO","Without Sequence","200.33","",""
"30/05/2015 20:00:00 - 30/05/2015 21:00:00","BZN|RO","Without Sequence","225.99","",""
"30/05/2015 21:00:00 - 30/05/2015 22:00:00","BZN|RO","Without Sequence","234.00","",""
"30/05/2015 22:00:00 - 30/05/2015 23:00:00","BZN|RO","Without Sequence","179.00","",""
"30/05/2015 23:00:00 - 31/05/2015 00:00:00","BZN|RO","Without Sequence","139.00","",""
"31/05/2015 00:00:00 - 31/05/2015 01:00:00","BZN|RO","Without Sequence","139.00","",""
"31/05/2015 01:00:00 - 31/05/2015 02:00:00","BZN|RO","Without Sequence","102.29","",""
"31/05/2015 02:00:00 - 31/05/2015 03:00:00","BZN|RO","Without Sequence","90.00","",""
"31/05/2015 03:00:00 - 31/05/2015 04:00:00","BZN|RO","Without Sequence","90.00","",""
"31/05/2015 04:00:00 - 31/05/2015 05:00:00","BZN|RO","Without Sequence","82.60","",""
"31/05/2015 05:00:00 - 31/05/2015 06:00:00","BZN|RO","Without Sequence","70.00","",""
"31/05/2015 06:00:00 - 31/05/2015 07:00:00","BZN|RO","Without Sequence","80.00","",""
"31/05/2015 07:00:00 - 31/05/2015 08:00:00","BZN|RO","Without Sequence","80.00","",""
"31/05/2015 08:00:00 - 31/05/2015 09:00:00","BZN|RO","Without Sequence","90.00","",""
"31/05/2015 09:00:00 - 31/05/2015 10:00:00","BZN|RO","Without Sequence","119.00","",""
"31/05/2015 10:00:00 - 31/05/2015 11:00:00","BZN|RO","Without Sequence","119.00","",""
"31/05/2015 11:00:00 - 31/05/2015 12:00:00","BZN|RO","Without Sequence","139.00","",""
"31/05/2015 12:00:00 - 31/05/2015 13:00:00","BZN|RO","Without Sequence","133.27","",""
"31/05/2015 13:00:00 - 31/05/2015 14:00:00","BZN|RO","Without Sequence","119.00","",""
"31/05/2015 14:00:00 - 31/05/2015 15:00:00","BZN|RO","Without Sequence","96.62","",""
"31/05/2015 15:00:00 - 31/05/2015 16:00:00","BZN|RO","Without Sequence","119.00","",""
"31/05/2015 16:00:00 - 31/05/2015 17:00:00","BZN|RO","Without Sequence","139.00","",""
"31/05/2015 17:00:00 - 31/05/2015 18:00:00","BZN|RO","Without Sequence","139.00","",""
"31/05/2015 18:00:00 - 31/05/2015 19:00:00","BZN|RO","Without Sequence","119.00","",""
"31/05/2015 19:00:00 - 31/05/2015 20:00:00","BZN|RO","Without Sequence","164.40","",""
"31/05/2015 20:00:00 - 31/05/2015 21:00:00","BZN|RO","Without Sequence","205.00","",""
"31/05/2015 21:00:00 - 31/05/2015 22:00:00","BZN|RO","Without Sequence","208.00","",""
"31/05/2015 22:00:00 - 31/05/2015 23:00:00","BZN|RO","Without Sequence","164.45","",""
"31/05/2015 23:00:00 - 01/06/2015 00:00:00","BZN|RO","Without Sequence","164.44","",""
"01/06/2015 00:00:00 - 01/06/2015 01:00:00","BZN|RO","Without Sequence","139.00","",""
"01/06/2015 01:00:00 - 01/06/2015 02:00:00","BZN|RO","Without Sequence","139.00","",""
"01/06/2015 02:00:00 - 01/06/2015 03:00:00","BZN|RO","Without Sequence","139.00","",""
"01/06/2015 03:00:00 - 01/06/2015 04:00:00","BZN|RO","Without Sequence","139.00","",""
"01/06/2015 04:00:00 - 01/06/2015 05:00:00","BZN|RO","Without Sequence","139.00","",""
"01/06/2015 05:00:00 - 01/06/2015 06:00:00","BZN|RO","Without Sequence","179.00","",""
"01/06/2015 06:00:00 - 01/06/2015 07:00:00","BZN|RO","Without Sequence","179.00","",""
"01/06/2015 07:00:00 - 01/06/2015 08:00:00","BZN|RO","Without Sequence","199.78","",""
"01/06/2015 08:00:00 - 01/06/2015 09:00:00","BZN|RO","Without Sequence","203.81","",""
"01/06/2015 09:00:00 - 01/06/2015 10:00:00","BZN|RO","Without Sequence","199.91","",""
"01/06/2015 10:00:00 - 01/06/2015 11:00:00","BZN|RO","Without Sequence","196.20","",""
"01/06/2015 11:00:00 - 01/06/2015 12:00:00","BZN|RO","Without Sequence","194.06","",""
"01/06/2015 12:00:00 - 01/06/2015 13:00:00","BZN|RO","Without Sequence","199.00","",""
"01/06/2015 13:00:00 - 01/06/2015 14:00:00","BZN|RO","Without Sequence","177.86","",""
"01/06/2015 14:00:00 - 01/06/2015 15:00:00","BZN|RO","Without Sequence","179.00","",""
"01/06/2015 15:00:00 - 01/06/2015 16:00:00","BZN|RO","Without Sequence","180.00","",""
"01/06/2015 16:00:00 - 01/06/2015 17:00:00","BZN|RO","Without Sequence","209.67","",""
"01/06/2015 17:00:00 - 01/06/2015 18:00:00","BZN|RO","Without Sequence","203.85","",""
"01/06/2015 18:00:00 - 01/06/2015 19:00:00","BZN|RO","Without Sequence","210.00","",""
"01/06/2015 19:00:00 - 01/06/2015 20:00:00","BZN|RO","Without Sequence","239.99","",""
"01/06/2015 20:00:00 - 01/06/2015 21:00:00","BZN|RO","Without Sequence","248.00","",""
"01/06/2015 21:00:00 - 01/06/2015 22:00:00","BZN|RO","Without Sequence","239.99","",""
"01/06/2015 22:00:00 - 01/06/2015 23:00:00","BZN|RO","Without Sequence","240.00","",""
"01/06/2015 23:00:00 - 02/06/2015 00:00:00","BZN|RO","Without Sequence","210.00","",""
"02/06/2015 00:00:00 - 02/06/2015 01:00:00","BZN|RO","Without Sequence","139.00","",""
"02/06/2015 01:00:00 - 02/06/2015 02:00:00","BZN|RO","Without Sequence","119.00","",""
"02/06/2015 02:00:00 - 02/06/2015 03:00:00","BZN|RO","Without Sequence","113.40","",""
"02/06/2015 03:00:00 - 02/06/2015 04:00:00","BZN|RO","Without Sequence","105.00","",""
"02/06/2015 04:00:00 - 02/06/2015 05:00:00","BZN|RO","Without Sequence","114.29","",""
"02/06/2015 05:00:00 - 02/06/2015 06:00:00","BZN|RO","Without Sequence","139.00","",""
"02/06/2015 06:00:00 - 02/06/2015 07:00:00","BZN|RO","Without Sequence","199.35","",""
"02/06/2015 07:00:00 - 02/06/2015 08:00:00","BZN|RO","Without Sequence","220.00","",""
"02/06/2015 08:00:00 - 02/06/2015 09:00:00","BZN|RO","Without Sequence","239.99","",""
"02/06/2015 09:00:00 - 02/06/2015 10:00:00","BZN|RO","Without Sequence","230.00","",""
"02/06/2015 10:00:00 - 02/06/2015 11:00:00","BZN|RO","Without Sequence","220.00","",""
"02/06/2015 11:00:00 - 02/06/2015 12:00:00","BZN|RO","Without Sequence","230.00","",""
"02/06/2015 12:00:00 - 02/06/2015 13:00:00","BZN|RO","Without Sequence","230.00","",""
"02/06/2015 13:00:00 - 02/06/2015 14:00:00","BZN|RO","Without Sequence","239.99","",""
"02/06/2015 14:00:00 - 02/06/2015 15:00:00","BZN|RO","Without Sequence","220.00","",""
"02/06/2015 15:00:00 - 02/06/2015 16:00:00","BZN|RO","Without Sequence","199.50","",""
"02/06/2015 16:00:00 - 02/06/2015 17:00:00","BZN|RO","Without Sequence","176.05","",""
"02/06/2015 17:00:00 - 02/06/2015 18:00:00","BZN|RO","Without Sequence","199.66","",""
"02/06/2015 18:00:00 - 02/06/2015 19:00:00","BZN|RO","Without Sequence","208.05","",""
"02/06/2015 19:00:00 - 02/06/2015 20:00:00","BZN|RO","Without Sequence","211.32","",""
"02/06/2015 20:00:00 - 02/06/2015 21:00:00","BZN|RO","Without Sequence","230.00","",""
"02/06/2015 21:00:00 - 02/06/2015 22:00:00","BZN|RO","Without Sequence","230.00","",""
"02/06/2015 22:00:00 - 02/06/2015 23:00:00","BZN|RO","Without Sequence","186.84","",""
"02/06/2015 23:00:00 - 03/06/2015 00:00:00","BZN|RO","Without Sequence","139.00","",""
"03/06/2015 00:00:00 - 03/06/2015 01:00:00","BZN|RO","Without Sequence","139.00","",""
"03/06/2015 01:00:00 - 03/06/2015 02:00:00","BZN|RO","Without Sequence","100.00","",""
"03/06/2015 02:00:00 - 03/06/2015 03:00:00","BZN|RO","Without Sequence","53.43","",""
"03/06/2015 03:00:00 - 03/06/2015 04:00:00","BZN|RO","Without Sequence","51.00","",""
"03/06/2015 04:00:00 - 03/06/2015 05:00:00","BZN|RO","Without Sequence","60.00","",""
"03/06/2015 05:00:00 - 03/06/2015 06:00:00","BZN|RO","Without Sequence","119.00","",""
"03/06/2015 06:00:00 - 03/06/2015 07:00:00","BZN|RO","Without Sequence","180.00","",""
"03/06/2015 07:00:00 - 03/06/2015 08:00:00","BZN|RO","Without Sequence","199.76","",""
"03/06/2015 08:00:00 - 03/06/2015 09:00:00","BZN|RO","Without Sequence","235.56","",""
"03/06/2015 09:00:00 - 03/06/2015 10:00:00","BZN|RO","Without Sequence","235.24","",""
"03/06/2015 10:00:00 - 03/06/2015 11:00:00","BZN|RO","Without Sequence","230.00","",""
"03/06/2015 11:00:00 - 03/06/2015 12:00:00","BZN|RO","Without Sequence","230.00","",""
"03/06/2015 12:00:00 - 03/06/2015 13:00:00","BZN|RO","Without Sequence","241.00","",""
"03/06/2015 13:00:00 - 03/06/2015 14:00:00","BZN|RO","Without Sequence","248.00","",""
"03/06/2015 14:00:00 - 03/06/2015 15:00:00","BZN|RO","Without Sequence","230.00","",""
"03/06/2015 15:00:00 - 03/06/2015 16:00:00","BZN|RO","Without Sequence","239.00","",""
"03/06/2015 16:00:00 - 03/06/2015 17:00:00","BZN|RO","Without Sequence","229.00","",""
"03/06/2015 17:00:00 - 03/06/2015 18:00:00","BZN|RO","Without Sequence","218.00","",""
"03/06/2015 18:00:00 - 03/06/2015 19:00:00","BZN|RO","Without Sequence","180.00","",""
"03/06/2015 19:00:00 - 03/06/2015 20:00:00","BZN|RO","Without Sequence","200.00","",""
"03/06/2015 20:00:00 - 03/06/2015 21:00:00","BZN|RO","Without Sequence","210.42","",""
"03/06/2015 21:00:00 - 03/06/2015 22:00:00","BZN|RO","Without Sequence","180.00","",""
"03/06/2015 22:00:00 - 03/06/2015 23:00:00","BZN|RO","Without Sequence","172.78","",""
"03/06/2015 23:00:00 - 04/06/2015 00:00:00","BZN|RO","Without Sequence","149.52","",""
"04/06/2015 00:00:00 - 04/06/2015 01:00:00","BZN|RO","Without Sequence","133.22","",""
"04/06/2015 01:00:00 - 04/06/2015 02:00:00","BZN|RO","Without Sequence","124.78","",""
"04/06/2015 02:00:00 - 04/06/2015 03:00:00","BZN|RO","Without Sequence","114.57","",""
"04/06/2015 03:00:00 - 04/06/2015 04:00:00","BZN|RO","Without Sequence","108.95","",""
"04/06/2015 04:00:00 - 04/06/2015 05:00:00","BZN|RO","Without Sequence","105.51","",""
"04/06/2015 05:00:00 - 04/06/2015 06:00:00","BZN|RO","Without Sequence","117.00","",""
"04/06/2015 06:00:00 - 04/06/2015 07:00:00","BZN|RO","Without Sequence","127.85","",""
"04/06/2015 07:00:00 - 04/06/2015 08:00:00","BZN|RO","Without Sequence","171.00","",""
"04/06/2015 08:00:00 - 04/06/2015 09:00:00","BZN|RO","Without Sequence","164.65","",""
"04/06/2015 09:00:00 - 04/06/2015 10:00:00","BZN|RO","Without Sequence","160.26","",""
"04/06/2015 10:00:00 - 04/06/2015 11:00:00","BZN|RO","Without Sequence","164.60","",""
"04/06/2015 11:00:00 - 04/06/2015 12:00:00","BZN|RO","Without Sequence","199.00","",""
"04/06/2015 12:00:00 - 04/06/2015 13:00:00","BZN|RO","Without Sequence","197.91","",""
"04/06/2015 13:00:00 - 04/06/2015 14:00:00","BZN|RO","Without Sequence","179.00","",""
"04/06/2015 14:00:00 - 04/06/2015 15:00:00","BZN|RO","Without Sequence","173.37","",""
"04/06/2015 15:00:00 - 04/06/2015 16:00:00","BZN|RO","Without Sequence","173.36","",""
"04/06/2015 16:00:00 - 04/06/2015 17:00:00","BZN|RO","Without Sequence","139.00","",""
"04/06/2015 17:00:00 - 04/06/2015 18:00:00","BZN|RO","Without Sequence","139.00","",""
"04/06/2015 18:00:00 - 04/06/2015 19:00:00","BZN|RO","Without Sequence","152.25","",""
"04/06/2015 19:00:00 - 04/06/2015 20:00:00","BZN|RO","Without Sequence","180.83","",""
"04/06/2015 20:00:00 - 04/06/2015 21:00:00","BZN|RO","Without Sequence","190.00","",""
"04/06/2015 21:00:00 - 04/06/2015 22:00:00","BZN|RO","Without Sequence","179.00","",""
"04/06/2015 22:00:00 - 04/06/2015 23:00:00","BZN|RO","Without Sequence","140.00","",""
"04/06/2015 23:00:00 - 05/06/2015 00:00:00","BZN|RO","Without Sequence","119.00","",""
"05/06/2015 00:00:00 - 05/06/2015 01:00:00","BZN|RO","Without Sequence","91.00","",""
"05/06/2015 01:00:00 - 05/06/2015 02:00:00","BZN|RO","Without Sequence","21.00","",""
"05/06/2015 02:00:00 - 05/06/2015 03:00:00","BZN|RO","Without Sequence","12.32","",""
"05/06/2015 03:00:00 - 05/06/2015 04:00:00","BZN|RO","Without Sequence","12.32","",""
"05/06/2015 04:00:00 - 05/06/2015 05:00:00","BZN|RO","Without Sequence","12.32","",""
"05/06/2015 05:00:00 - 05/06/2015 06:00:00","BZN|RO","Without Sequence","12.32","",""
"05/06/2015 06:00:00 - 05/06/2015 07:00:00","BZN|RO","Without Sequence","12.32","",""
"05/06/2015 07:00:00 - 05/06/2015 08:00:00","BZN|RO","Without Sequence","21.00","",""
"05/06/2015 08:00:00 - 05/06/2015 09:00:00","BZN|RO","Without Sequence","31.00","",""
"05/06/2015 09:00:00 - 05/06/2015 10:00:00","BZN|RO","Without Sequence","15.00","",""
"05/06/2015 10:00:00 - 05/06/2015 11:00:00","BZN|RO","Without Sequence","12.32","",""
"05/06/2015 11:00:00 - 05/06/2015 12:00:00","BZN|RO","Without Sequence","12.32","",""
"05/06/2015 12:00:00 - 05/06/2015 13:00:00","BZN|RO","Without Sequence","20.40","",""
"05/06/2015 13:00:00 - 05/06/2015 14:00:00","BZN|RO","Without Sequence","21.00","",""
"05/06/2015 14:00:00 - 05/06/2015 15:00:00","BZN|RO","Without Sequence","40.00","",""
"05/06/2015 15:00:00 - 05/06/2015 16:00:00","BZN|RO","Without Sequence","50.00","",""
"05/06/2015 16:00:00 - 05/06/2015 17:00:00","BZN|RO","Without Sequence","80.00","",""
"05/06/2015 17:00:00 - 05/06/2015 18:00:00","BZN|RO","Without Sequence","119.00","",""
"05/06/2015 18:00:00 - 05/06/2015 19:00:00","BZN|RO","Without Sequence","140.00","",""
"05/06/2015 19:00:00 - 05/06/2015 20:00:00","BZN|RO","Without Sequence","172.95","",""
"05/06/2015 20:00:00 - 05/06/2015 21:00:00","BZN|RO","Without Sequence","173.23","",""
"05/06/2015 21:00:00 - 05/06/2015 22:00:00","BZN|RO","Without Sequence","167.00","",""
"05/06/2015 22:00:00 - 05/06/2015 23:00:00","BZN|RO","Without Sequence","139.00","",""
"05/06/2015 23:00:00 - 06/06/2015 00:00:00","BZN|RO","Without Sequence","119.00","",""
"06/06/2015 00:00:00 - 06/06/2015 01:00:00","BZN|RO","Without Sequence","91.00","",""
"06/06/2015 01:00:00 - 06/06/2015 02:00:00","BZN|RO","Without Sequence","80.00","",""
"06/06/2015 02:00:00 - 06/06/2015 03:00:00","BZN|RO","Without Sequence","61.00","",""
"06/06/2015 03:00:00 - 06/06/2015 04:00:00","BZN|RO","Without Sequence","61.00","",""
"06/06/2015 04:00:00 - 06/06/2015 05:00:00","BZN|RO","Without Sequence","51.00","",""
"06/06/2015 05:00:00 - 06/06/2015 06:00:00","BZN|RO","Without Sequence","61.00","",""
"06/06/2015 06:00:00 - 06/06/2015 07:00:00","BZN|RO","Without Sequence","89.38","",""
"06/06/2015 07:00:00 - 06/06/2015 08:00:00","BZN|RO","Without Sequence","99.76","",""
"06/06/2015 08:00:00 - 06/06/2015 09:00:00","BZN|RO","Without Sequence","100.00","",""
"06/06/2015 09:00:00 - 06/06/2015 10:00:00","BZN|RO","Without Sequence","91.00","",""
"06/06/2015 10:00:00 - 06/06/2015 11:00:00","BZN|RO","Without Sequence","81.00","",""
"06/06/2015 11:00:00 - 06/06/2015 12:00:00","BZN|RO","Without Sequence","61.00","",""
"06/06/2015 12:00:00 - 06/06/2015 13:00:00","BZN|RO","Without Sequence","61.00","",""
"06/06/2015 13:00:00 - 06/06/2015 14:00:00","BZN|RO","Without Sequence","50.01","",""
"06/06/2015 14:00:00 - 06/06/2015 15:00:00","BZN|RO","Without Sequence","51.00","",""
"06/06/2015 15:00:00 - 06/06/2015 16:00:00","BZN|RO","Without Sequence","81.00","",""
"06/06/2015 16:00:00 - 06/06/2015 17:00:00","BZN|RO","Without Sequence","97.98","",""
"06/06/2015 17:00:00 - 06/06/2015 18:00:00","BZN|RO","Without Sequence","114.39","",""
"06/06/2015 18:00:00 - 06/06/2015 19:00:00","BZN|RO","Without Sequence","128.50","",""
"06/06/2015 19:00:00 - 06/06/2015 20:00:00","BZN|RO","Without Sequence","139.78","",""
"06/06/2015 20:00:00 - 06/06/2015 21:00:00","BZN|RO","Without Sequence","173.34","",""
"06/06/2015 21:00:00 - 06/06/2015 22:00:00","BZN|RO","Without Sequence","199.22","",""
"06/06/2015 22:00:00 - 06/06/2015 23:00:00","BZN|RO","Without Sequence","153.40","",""
"06/06/2015 23:00:00 - 07/06/2015 00:00:00","BZN|RO","Without Sequence","135.22","",""
"07/06/2015 00:00:00 - 07/06/2015 01:00:00","BZN|RO","Without Sequence","101.00","",""
"07/06/2015 01:00:00 - 07/06/2015 02:00:00","BZN|RO","Without Sequence","82.65","",""
"07/06/2015 02:00:00 - 07/06/2015 03:00:00","BZN|RO","Without Sequence","73.98","",""
"07/06/2015 03:00:00 - 07/06/2015 04:00:00","BZN|RO","Without Sequence","65.23","",""
"07/06/2015 04:00:00 - 07/06/2015 05:00:00","BZN|RO","Without Sequence","62.81","",""
"07/06/2015 05:00:00 - 07/06/2015 06:00:00","BZN|RO","Without Sequence","60.43","",""
"07/06/2015 06:00:00 - 07/06/2015 07:00:00","BZN|RO","Without Sequence","63.09","",""
"07/06/2015 07:00:00 - 07/06/2015 08:00:00","BZN|RO","Without Sequence","64.43","",""
"07/06/2015 08:00:00 - 07/06/2015 09:00:00","BZN|RO","Without Sequence","71.54","",""
"07/06/2015 09:00:00 - 07/06/2015 10:00:00","BZN|RO","Without Sequence","84.64","",""
"07/06/2015 10:00:00 - 07/06/2015 11:00:00","BZN|RO","Without Sequence","85.12","",""
"07/06/2015 11:00:00 - 07/06/2015 12:00:00","BZN|RO","Without Sequence","90.00","",""
"07/06/2015 12:00:00 - 07/06/2015 13:00:00","BZN|RO","Without Sequence","81.00","",""
"07/06/2015 13:00:00 - 07/06/2015 14:00:00","BZN|RO","Without Sequence","71.00","",""
"07/06/2015 14:00:00 - 07/06/2015 15:00:00","BZN|RO","Without Sequence","69.76","",""
"07/06/2015 15:00:00 - 07/06/2015 16:00:00","BZN|RO","Without Sequence","62.65","",""
"07/06/2015 16:00:00 - 07/06/2015 17:00:00","BZN|RO","Without Sequence","72.50","",""
"07/06/2015 17:00:00 - 07/06/2015 18:00:00","BZN|RO","Without Sequence","85.93","",""
"07/06/2015 18:00:00 - 07/06/2015 19:00:00","BZN|RO","Without Sequence","103.91","",""
"07/06/2015 19:00:00 - 07/06/2015 20:00:00","BZN|RO","Without Sequence","119.04","",""
"07/06/2015 20:00:00 - 07/06/2015 21:00:00","BZN|RO","Without Sequence","164.60","",""
"07/06/2015 21:00:00 - 07/06/2015 22:00:00","BZN|RO","Without Sequence","200.09","",""
"07/06/2015 22:00:00 - 07/06/2015 23:00:00","BZN|RO","Without Sequence","135.96","",""
"07/06/2015 23:00:00 - 08/06/2015 00:00:00","BZN|RO","Without Sequence","110.00","",""
"08/06/2015 00:00:00 - 08/06/2015 01:00:00","BZN|RO","Without Sequence","100.00","",""
"08/06/2015 01:00:00 - 08/06/2015 02:00:00","BZN|RO","Without Sequence","91.44","",""
"08/06/2015 02:00:00 - 08/06/2015 03:00:00","BZN|RO","Without Sequence","81.58","",""
"08/06/2015 03:00:00 - 08/06/2015 04:00:00","BZN|RO","Without Sequence","71.00","",""
"08/06/2015 04:00:00 - 08/06/2015 05:00:00","BZN|RO","Without Sequence","60.00","",""
"08/06/2015 05:00:00 - 08/06/2015 06:00:00","BZN|RO","Without Sequence","92.24","",""
"08/06/2015 06:00:00 - 08/06/2015 07:00:00","BZN|RO","Without Sequence","119.00","",""
"08/06/2015 07:00:00 - 08/06/2015 08:00:00","BZN|RO","Without Sequence","139.00","",""
"08/06/2015 08:00:00 - 08/06/2015 09:00:00","BZN|RO","Without Sequence","119.00","",""
"08/06/2015 09:00:00 - 08/06/2015 10:00:00","BZN|RO","Without Sequence","101.00","",""
"08/06/2015 10:00:00 - 08/06/2015 11:00:00","BZN|RO","Without Sequence","91.00","",""
"08/06/2015 11:00:00 - 08/06/2015 12:00:00","BZN|RO","Without Sequence","90.00","",""
"08/06/2015 12:00:00 - 08/06/2015 13:00:00","BZN|RO","Without Sequence","101.00","",""
